C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2023/02/27,19:30:02,0000000381706962,DEMAND,0000000381706961
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/02/27 19:00:00",NSW1,3.11,0.6,SATELLITE,"2023/02/27 19:20:26"
D,ROOFTOP,ACTUAL,2,"2023/02/27 19:00:00",QLD1,0.682,0.6,SATELLITE,"2023/02/27 19:20:26"
D,ROOFTOP,ACTUAL,2,"2023/02/27 19:00:00",QLDC,0,0.6,SATELLITE,"2023/02/27 19:20:26"
D,ROOFTOP,ACTUAL,2,"2023/02/27 19:00:00",QLDN,0.682,0.6,SATELLITE,"2023/02/27 19:20:26"
D,ROOFTOP,ACTUAL,2,"2023/02/27 19:00:00",QLDS,0,0.6,SATELLITE,"2023/02/27 19:20:26"
D,ROOFTOP,ACTUAL,2,"2023/02/27 19:00:00",SA1,87.168,0.6,SATELLITE,"2023/02/27 19:20:26"
D,ROOFTOP,ACTUAL,2,"2023/02/27 19:00:00",TAS1,1.118,0.6,SATELLITE,"2023/02/27 19:20:26"
D,ROOFTOP,ACTUAL,2,"2023/02/27 19:00:00",TASN,0.773,0.6,SATELLITE,"2023/02/27 19:20:26"
D,ROOFTOP,ACTUAL,2,"2023/02/27 19:00:00",TASS,0.345,0.6,SATELLITE,"2023/02/27 19:20:26"
D,ROOFTOP,ACTUAL,2,"2023/02/27 19:00:00",VIC1,34.613,0.6,SATELLITE,"2023/02/27 19:20:26"
C,"END OF REPORT",13
