C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2023/12/18,18:30:01,0000000406039957,DEMAND,0000000406039956
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/12/18 18:00:00",NSW1,574.362,0.6,SATELLITE,"2023/12/18 18:20:26"
D,ROOFTOP,ACTUAL,2,"2023/12/18 18:00:00",QLD1,359.281,0.6,SATELLITE,"2023/12/18 18:20:26"
D,ROOFTOP,ACTUAL,2,"2023/12/18 18:00:00",QLDC,38.792,0.6,SATELLITE,"2023/12/18 18:20:26"
D,ROOFTOP,ACTUAL,2,"2023/12/18 18:00:00",QLDN,76.357,0.6,SATELLITE,"2023/12/18 18:20:26"
D,ROOFTOP,ACTUAL,2,"2023/12/18 18:00:00",QLDS,244.131,0.6,SATELLITE,"2023/12/18 18:20:26"
D,ROOFTOP,ACTUAL,2,"2023/12/18 18:00:00",SA1,163.801,0.6,SATELLITE,"2023/12/18 18:20:26"
D,ROOFTOP,ACTUAL,2,"2023/12/18 18:00:00",TAS1,12.408,0.6,SATELLITE,"2023/12/18 18:20:26"
D,ROOFTOP,ACTUAL,2,"2023/12/18 18:00:00",TASN,6.976,0.6,SATELLITE,"2023/12/18 18:20:26"
D,ROOFTOP,ACTUAL,2,"2023/12/18 18:00:00",TASS,5.432,0.6,SATELLITE,"2023/12/18 18:20:26"
D,ROOFTOP,ACTUAL,2,"2023/12/18 18:00:00",VIC1,247.606,0.6,SATELLITE,"2023/12/18 18:20:26"
C,"END OF REPORT",13
