C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2023/06/07,16:00:01,0000000389020871,DEMAND,0000000389020870
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/06/07 15:30:00",NSW1,826.623,0.6,SATELLITE,"2023/06/07 15:50:23"
D,ROOFTOP,ACTUAL,2,"2023/06/07 15:30:00",QLD1,908.911,0.6,SATELLITE,"2023/06/07 15:50:23"
D,ROOFTOP,ACTUAL,2,"2023/06/07 15:30:00",QLDC,77.975,0.6,SATELLITE,"2023/06/07 15:50:23"
D,ROOFTOP,ACTUAL,2,"2023/06/07 15:30:00",QLDN,160.567,0.6,SATELLITE,"2023/06/07 15:50:23"
D,ROOFTOP,ACTUAL,2,"2023/06/07 15:30:00",QLDS,670.369,0.6,SATELLITE,"2023/06/07 15:50:23"
D,ROOFTOP,ACTUAL,2,"2023/06/07 15:30:00",SA1,451.973,0.6,SATELLITE,"2023/06/07 15:50:23"
D,ROOFTOP,ACTUAL,2,"2023/06/07 15:30:00",TAS1,12.96,0.6,SATELLITE,"2023/06/07 15:50:23"
D,ROOFTOP,ACTUAL,2,"2023/06/07 15:30:00",TASN,6.18,0.6,SATELLITE,"2023/06/07 15:50:23"
D,ROOFTOP,ACTUAL,2,"2023/06/07 15:30:00",TASS,6.78,0.6,SATELLITE,"2023/06/07 15:50:23"
D,ROOFTOP,ACTUAL,2,"2023/06/07 15:30:00",VIC1,166.123,0.6,SATELLITE,"2023/06/07 15:50:23"
C,"END OF REPORT",13
