C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/01/13,17:00:01,0000000408323011,DEMAND,0000000408323010
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/01/13 16:30:00",NSW1,1825.135,0.6,SATELLITE,"2024/01/13 16:50:23"
D,ROOFTOP,ACTUAL,2,"2024/01/13 16:30:00",QLD1,1621.945,0.6,SATELLITE,"2024/01/13 16:50:23"
D,ROOFTOP,ACTUAL,2,"2024/01/13 16:30:00",QLDC,79.213,0.6,SATELLITE,"2024/01/13 16:50:23"
D,ROOFTOP,ACTUAL,2,"2024/01/13 16:30:00",QLDN,101.845,0.6,SATELLITE,"2024/01/13 16:50:23"
D,ROOFTOP,ACTUAL,2,"2024/01/13 16:30:00",QLDS,1440.887,0.6,SATELLITE,"2024/01/13 16:50:23"
D,ROOFTOP,ACTUAL,2,"2024/01/13 16:30:00",SA1,841.134,0.6,SATELLITE,"2024/01/13 16:50:23"
D,ROOFTOP,ACTUAL,2,"2024/01/13 16:30:00",TAS1,107.034,0.6,SATELLITE,"2024/01/13 16:50:23"
D,ROOFTOP,ACTUAL,2,"2024/01/13 16:30:00",TASN,48.418,0.6,SATELLITE,"2024/01/13 16:50:23"
D,ROOFTOP,ACTUAL,2,"2024/01/13 16:30:00",TASS,58.616,0.6,SATELLITE,"2024/01/13 16:50:23"
D,ROOFTOP,ACTUAL,2,"2024/01/13 16:30:00",VIC1,930.267,0.6,SATELLITE,"2024/01/13 16:50:23"
C,"END OF REPORT",13
