C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_MEASUREMENT,AEMO,PUBLIC,2024/03/16,10:30:02,0000000413855998,DEMAND,0000000413855998
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/03/16 10:00:00",NSW1,2269.165,1,MEASUREMENT,"2024/03/16 10:19:50"
D,ROOFTOP,ACTUAL,2,"2024/03/16 10:00:00",QLD1,2822.657,1,MEASUREMENT,"2024/03/16 10:19:50"
D,ROOFTOP,ACTUAL,2,"2024/03/16 10:00:00",QLDC,233.652,1,MEASUREMENT,"2024/03/16 10:19:50"
D,ROOFTOP,ACTUAL,2,"2024/03/16 10:00:00",QLDN,399.946,1,MEASUREMENT,"2024/03/16 10:19:50"
D,ROOFTOP,ACTUAL,2,"2024/03/16 10:00:00",QLDS,2189.059,1,MEASUREMENT,"2024/03/16 10:19:50"
D,ROOFTOP,ACTUAL,2,"2024/03/16 10:00:00",SA1,925.122,1,MEASUREMENT,"2024/03/16 10:19:50"
D,ROOFTOP,ACTUAL,2,"2024/03/16 10:00:00",TAS1,131.519,1,MEASUREMENT,"2024/03/16 10:19:50"
D,ROOFTOP,ACTUAL,2,"2024/03/16 10:00:00",TASN,76.716,0.7,MEASUREMENT,"2024/03/16 10:19:50"
D,ROOFTOP,ACTUAL,2,"2024/03/16 10:00:00",TASS,54.903,1,MEASUREMENT,"2024/03/16 10:19:50"
D,ROOFTOP,ACTUAL,2,"2024/03/16 10:00:00",VIC1,2026.433,1,MEASUREMENT,"2024/03/16 10:19:50"
C,"END OF REPORT",13
