C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_MEASUREMENT,AEMO,PUBLIC,2023/12/30,12:30:01,0000000407158305,DEMAND,0000000407158305
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/12/30 12:00:00",NSW1,4414.77,1,MEASUREMENT,"2023/12/30 12:19:08"
D,ROOFTOP,ACTUAL,2,"2023/12/30 12:00:00",QLD1,1820.367,1,MEASUREMENT,"2023/12/30 12:19:08"
D,ROOFTOP,ACTUAL,2,"2023/12/30 12:00:00",QLDC,270.293,1,MEASUREMENT,"2023/12/30 12:19:08"
D,ROOFTOP,ACTUAL,2,"2023/12/30 12:00:00",QLDN,590.226,1,MEASUREMENT,"2023/12/30 12:19:08"
D,ROOFTOP,ACTUAL,2,"2023/12/30 12:00:00",QLDS,959.848,1,MEASUREMENT,"2023/12/30 12:19:08"
D,ROOFTOP,ACTUAL,2,"2023/12/30 12:00:00",SA1,1110.993,1,MEASUREMENT,"2023/12/30 12:19:08"
D,ROOFTOP,ACTUAL,2,"2023/12/30 12:00:00",TAS1,178.099,1,MEASUREMENT,"2023/12/30 12:19:08"
D,ROOFTOP,ACTUAL,2,"2023/12/30 12:00:00",TASN,95.474,1,MEASUREMENT,"2023/12/30 12:19:08"
D,ROOFTOP,ACTUAL,2,"2023/12/30 12:00:00",TASS,82.654,1,MEASUREMENT,"2023/12/30 12:19:08"
D,ROOFTOP,ACTUAL,2,"2023/12/30 12:00:00",VIC1,2122.786,1,MEASUREMENT,"2023/12/30 12:19:08"
C,"END OF REPORT",13
