C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_MEASUREMENT,AEMO,PUBLIC,2023/08/22,09:30:02,0000000395192353,DEMAND,0000000395192353
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/08/22 09:00:00",NSW1,1526.44,0.7,MEASUREMENT,"2023/08/22 09:19:15"
D,ROOFTOP,ACTUAL,2,"2023/08/22 09:00:00",QLD1,1948.965,1,MEASUREMENT,"2023/08/22 09:19:15"
D,ROOFTOP,ACTUAL,2,"2023/08/22 09:00:00",QLDC,163.556,0.7,MEASUREMENT,"2023/08/22 09:19:15"
D,ROOFTOP,ACTUAL,2,"2023/08/22 09:00:00",QLDN,284.881,1,MEASUREMENT,"2023/08/22 09:19:15"
D,ROOFTOP,ACTUAL,2,"2023/08/22 09:00:00",QLDS,1500.528,1,MEASUREMENT,"2023/08/22 09:19:15"
D,ROOFTOP,ACTUAL,2,"2023/08/22 09:00:00",SA1,322.477,0.7,MEASUREMENT,"2023/08/22 09:19:15"
D,ROOFTOP,ACTUAL,2,"2023/08/22 09:00:00",TAS1,28.904,1,MEASUREMENT,"2023/08/22 09:19:15"
D,ROOFTOP,ACTUAL,2,"2023/08/22 09:00:00",TASN,21.492,1,MEASUREMENT,"2023/08/22 09:19:15"
D,ROOFTOP,ACTUAL,2,"2023/08/22 09:00:00",TASS,7.484,1,MEASUREMENT,"2023/08/22 09:19:15"
D,ROOFTOP,ACTUAL,2,"2023/08/22 09:00:00",VIC1,325.252,0.7,MEASUREMENT,"2023/08/22 09:19:15"
C,"END OF REPORT",13
