C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_MEASUREMENT,AEMO,PUBLIC,2024/01/27,20:00:02,0000000409545380,DEMAND,0000000409545380
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/01/27 19:30:00",NSW1,2.401,1,MEASUREMENT,"2024/01/27 19:49:12"
D,ROOFTOP,ACTUAL,2,"2024/01/27 19:30:00",QLD1,0,1,MEASUREMENT,"2024/01/27 19:49:12"
D,ROOFTOP,ACTUAL,2,"2024/01/27 19:30:00",QLDC,0,1,MEASUREMENT,"2024/01/27 19:49:12"
D,ROOFTOP,ACTUAL,2,"2024/01/27 19:30:00",QLDN,0,1,MEASUREMENT,"2024/01/27 19:49:12"
D,ROOFTOP,ACTUAL,2,"2024/01/27 19:30:00",QLDS,0,1,MEASUREMENT,"2024/01/27 19:49:12"
D,ROOFTOP,ACTUAL,2,"2024/01/27 19:30:00",SA1,81.432,1,MEASUREMENT,"2024/01/27 19:49:12"
D,ROOFTOP,ACTUAL,2,"2024/01/27 19:30:00",TAS1,5.161,1,MEASUREMENT,"2024/01/27 19:49:12"
D,ROOFTOP,ACTUAL,2,"2024/01/27 19:30:00",TASN,2.176,1,MEASUREMENT,"2024/01/27 19:49:12"
D,ROOFTOP,ACTUAL,2,"2024/01/27 19:30:00",TASS,2.979,1,MEASUREMENT,"2024/01/27 19:49:12"
D,ROOFTOP,ACTUAL,2,"2024/01/27 19:30:00",VIC1,45.072,1,MEASUREMENT,"2024/01/27 19:49:12"
C,"END OF REPORT",13
