C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_MEASUREMENT,AEMO,PUBLIC,2023/06/13,08:00:01,0000000389461919,DEMAND,0000000389461919
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/06/13 07:30:00",NSW1,43.075,0.7,MEASUREMENT,"2023/06/13 07:49:09"
D,ROOFTOP,ACTUAL,2,"2023/06/13 07:30:00",QLD1,211.284,0.7,MEASUREMENT,"2023/06/13 07:49:09"
D,ROOFTOP,ACTUAL,2,"2023/06/13 07:30:00",QLDC,18.806,0.7,MEASUREMENT,"2023/06/13 07:49:09"
D,ROOFTOP,ACTUAL,2,"2023/06/13 07:30:00",QLDN,23.843,0.7,MEASUREMENT,"2023/06/13 07:49:09"
D,ROOFTOP,ACTUAL,2,"2023/06/13 07:30:00",QLDS,168.635,0.7,MEASUREMENT,"2023/06/13 07:49:09"
D,ROOFTOP,ACTUAL,2,"2023/06/13 07:30:00",SA1,0,1,MEASUREMENT,"2023/06/13 07:49:09"
D,ROOFTOP,ACTUAL,2,"2023/06/13 07:30:00",TAS1,0,1,MEASUREMENT,"2023/06/13 07:49:09"
D,ROOFTOP,ACTUAL,2,"2023/06/13 07:30:00",TASN,0,1,MEASUREMENT,"2023/06/13 07:49:09"
D,ROOFTOP,ACTUAL,2,"2023/06/13 07:30:00",TASS,0,1,MEASUREMENT,"2023/06/13 07:49:09"
D,ROOFTOP,ACTUAL,2,"2023/06/13 07:30:00",VIC1,0.005,1,MEASUREMENT,"2023/06/13 07:49:09"
C,"END OF REPORT",13
