C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2023/10/06,09:30:01,0000000398958675,DEMAND,0000000398958674
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/10/06 09:00:00",NSW1,2619.056,0.6,SATELLITE,"2023/10/06 09:20:22"
D,ROOFTOP,ACTUAL,2,"2023/10/06 09:00:00",QLD1,2406.94,0.6,SATELLITE,"2023/10/06 09:20:22"
D,ROOFTOP,ACTUAL,2,"2023/10/06 09:00:00",QLDC,257.191,0.6,SATELLITE,"2023/10/06 09:20:22"
D,ROOFTOP,ACTUAL,2,"2023/10/06 09:00:00",QLDN,377.159,0.6,SATELLITE,"2023/10/06 09:20:22"
D,ROOFTOP,ACTUAL,2,"2023/10/06 09:00:00",QLDS,1772.59,0.6,SATELLITE,"2023/10/06 09:20:22"
D,ROOFTOP,ACTUAL,2,"2023/10/06 09:00:00",SA1,718.679,0.6,SATELLITE,"2023/10/06 09:20:22"
D,ROOFTOP,ACTUAL,2,"2023/10/06 09:00:00",TAS1,101.988,0.6,SATELLITE,"2023/10/06 09:20:22"
D,ROOFTOP,ACTUAL,2,"2023/10/06 09:00:00",TASN,61.937,0.6,SATELLITE,"2023/10/06 09:20:22"
D,ROOFTOP,ACTUAL,2,"2023/10/06 09:00:00",TASS,40.051,0.6,SATELLITE,"2023/10/06 09:20:22"
D,ROOFTOP,ACTUAL,2,"2023/10/06 09:00:00",VIC1,1431.679,0.6,SATELLITE,"2023/10/06 09:20:22"
C,"END OF REPORT",13
