C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/02/11,12:00:01,0000000410818069,DEMAND,0000000410818068
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/02/11 11:30:00",NSW1,3058.309,0.6,SATELLITE,"2024/02/11 11:50:22"
D,ROOFTOP,ACTUAL,2,"2024/02/11 11:30:00",QLD1,3512.043,0.6,SATELLITE,"2024/02/11 11:50:22"
D,ROOFTOP,ACTUAL,2,"2024/02/11 11:30:00",QLDC,316.611,0.6,SATELLITE,"2024/02/11 11:50:22"
D,ROOFTOP,ACTUAL,2,"2024/02/11 11:30:00",QLDN,609.839,0.6,SATELLITE,"2024/02/11 11:50:22"
D,ROOFTOP,ACTUAL,2,"2024/02/11 11:30:00",QLDS,2585.594,0.6,SATELLITE,"2024/02/11 11:50:23"
D,ROOFTOP,ACTUAL,2,"2024/02/11 11:30:00",SA1,1582.36,0.6,SATELLITE,"2024/02/11 11:50:23"
D,ROOFTOP,ACTUAL,2,"2024/02/11 11:30:00",TAS1,134.403,0.6,SATELLITE,"2024/02/11 11:50:23"
D,ROOFTOP,ACTUAL,2,"2024/02/11 11:30:00",TASN,48.159,0.6,SATELLITE,"2024/02/11 11:50:23"
D,ROOFTOP,ACTUAL,2,"2024/02/11 11:30:00",TASS,86.244,0.6,SATELLITE,"2024/02/11 11:50:23"
D,ROOFTOP,ACTUAL,2,"2024/02/11 11:30:00",VIC1,3165.776,0.6,SATELLITE,"2024/02/11 11:50:23"
C,"END OF REPORT",13
