C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_MEASUREMENT,AEMO,PUBLIC,2024/03/15,12:30:02,0000000413768667,DEMAND,0000000413768667
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/03/15 12:00:00",NSW1,2610.45,1,MEASUREMENT,"2024/03/15 12:19:13"
D,ROOFTOP,ACTUAL,2,"2024/03/15 12:00:00",QLD1,2810.119,1,MEASUREMENT,"2024/03/15 12:19:13"
D,ROOFTOP,ACTUAL,2,"2024/03/15 12:00:00",QLDC,259.071,1,MEASUREMENT,"2024/03/15 12:19:13"
D,ROOFTOP,ACTUAL,2,"2024/03/15 12:00:00",QLDN,531.147,1,MEASUREMENT,"2024/03/15 12:19:13"
D,ROOFTOP,ACTUAL,2,"2024/03/15 12:00:00",QLDS,2019.901,1,MEASUREMENT,"2024/03/15 12:19:13"
D,ROOFTOP,ACTUAL,2,"2024/03/15 12:00:00",SA1,1155.559,1,MEASUREMENT,"2024/03/15 12:19:13"
D,ROOFTOP,ACTUAL,2,"2024/03/15 12:00:00",TAS1,199.279,1,MEASUREMENT,"2024/03/15 12:19:13"
D,ROOFTOP,ACTUAL,2,"2024/03/15 12:00:00",TASN,100.358,0.7,MEASUREMENT,"2024/03/15 12:19:13"
D,ROOFTOP,ACTUAL,2,"2024/03/15 12:00:00",TASS,98.877,1,MEASUREMENT,"2024/03/15 12:19:13"
D,ROOFTOP,ACTUAL,2,"2024/03/15 12:00:00",VIC1,2558.938,1,MEASUREMENT,"2024/03/15 12:19:13"
C,"END OF REPORT",13
