C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2023/04/16,09:00:03,0000000385016149,DEMAND,0000000385016148
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/04/16 08:30:00",NSW1,621.117,0.6,SATELLITE,"2023/04/16 08:50:28"
D,ROOFTOP,ACTUAL,2,"2023/04/16 08:30:00",QLD1,1657.486,0.6,SATELLITE,"2023/04/16 08:50:28"
D,ROOFTOP,ACTUAL,2,"2023/04/16 08:30:00",QLDC,161.339,0.6,SATELLITE,"2023/04/16 08:50:28"
D,ROOFTOP,ACTUAL,2,"2023/04/16 08:30:00",QLDN,236.573,0.6,SATELLITE,"2023/04/16 08:50:28"
D,ROOFTOP,ACTUAL,2,"2023/04/16 08:30:00",QLDS,1259.574,0.6,SATELLITE,"2023/04/16 08:50:28"
D,ROOFTOP,ACTUAL,2,"2023/04/16 08:30:00",SA1,282.833,0.6,SATELLITE,"2023/04/16 08:50:28"
D,ROOFTOP,ACTUAL,2,"2023/04/16 08:30:00",TAS1,12.051,0.6,SATELLITE,"2023/04/16 08:50:28"
D,ROOFTOP,ACTUAL,2,"2023/04/16 08:30:00",TASN,8.404,0.6,SATELLITE,"2023/04/16 08:50:28"
D,ROOFTOP,ACTUAL,2,"2023/04/16 08:30:00",TASS,3.647,0.6,SATELLITE,"2023/04/16 08:50:28"
D,ROOFTOP,ACTUAL,2,"2023/04/16 08:30:00",VIC1,265.01,0.6,SATELLITE,"2023/04/16 08:50:28"
C,"END OF REPORT",13
