C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/02/09,08:00:01,0000000410631598,DEMAND,0000000410631597
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/02/09 07:30:00",NSW1,1365.811,0.6,SATELLITE,"2024/02/09 07:50:22"
D,ROOFTOP,ACTUAL,2,"2024/02/09 07:30:00",QLD1,862.174,0.6,SATELLITE,"2024/02/09 07:50:23"
D,ROOFTOP,ACTUAL,2,"2024/02/09 07:30:00",QLDC,124.08,0.6,SATELLITE,"2024/02/09 07:50:23"
D,ROOFTOP,ACTUAL,2,"2024/02/09 07:30:00",QLDN,127.996,0.6,SATELLITE,"2024/02/09 07:50:23"
D,ROOFTOP,ACTUAL,2,"2024/02/09 07:30:00",QLDS,610.098,0.6,SATELLITE,"2024/02/09 07:50:23"
D,ROOFTOP,ACTUAL,2,"2024/02/09 07:30:00",SA1,309.161,0.6,SATELLITE,"2024/02/09 07:50:23"
D,ROOFTOP,ACTUAL,2,"2024/02/09 07:30:00",TAS1,66.165,0.6,SATELLITE,"2024/02/09 07:50:23"
D,ROOFTOP,ACTUAL,2,"2024/02/09 07:30:00",TASN,37.579,0.6,SATELLITE,"2024/02/09 07:50:23"
D,ROOFTOP,ACTUAL,2,"2024/02/09 07:30:00",TASS,28.586,0.6,SATELLITE,"2024/02/09 07:50:23"
D,ROOFTOP,ACTUAL,2,"2024/02/09 07:30:00",VIC1,521.577,0.6,SATELLITE,"2024/02/09 07:50:23"
C,"END OF REPORT",13
