C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_MEASUREMENT,AEMO,PUBLIC,2023/03/09,09:00:02,0000000382354451,DEMAND,0000000382354451
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/03/09 08:30:00",NSW1,1936.18,1,MEASUREMENT,"2023/03/09 08:49:21"
D,ROOFTOP,ACTUAL,2,"2023/03/09 08:30:00",QLD1,978.907,1,MEASUREMENT,"2023/03/09 08:49:21"
D,ROOFTOP,ACTUAL,2,"2023/03/09 08:30:00",QLDC,116.235,1,MEASUREMENT,"2023/03/09 08:49:21"
D,ROOFTOP,ACTUAL,2,"2023/03/09 08:30:00",QLDN,140.245,1,MEASUREMENT,"2023/03/09 08:49:21"
D,ROOFTOP,ACTUAL,2,"2023/03/09 08:30:00",QLDS,722.428,1,MEASUREMENT,"2023/03/09 08:49:21"
D,ROOFTOP,ACTUAL,2,"2023/03/09 08:30:00",SA1,274.846,1,MEASUREMENT,"2023/03/09 08:49:21"
D,ROOFTOP,ACTUAL,2,"2023/03/09 08:30:00",TAS1,67.852,1,MEASUREMENT,"2023/03/09 08:49:21"
D,ROOFTOP,ACTUAL,2,"2023/03/09 08:30:00",TASN,33.645,1,MEASUREMENT,"2023/03/09 08:49:21"
D,ROOFTOP,ACTUAL,2,"2023/03/09 08:30:00",TASS,34.184,1,MEASUREMENT,"2023/03/09 08:49:21"
D,ROOFTOP,ACTUAL,2,"2023/03/09 08:30:00",VIC1,734.053,1,MEASUREMENT,"2023/03/09 08:49:21"
C,"END OF REPORT",13
