C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_MEASUREMENT,AEMO,PUBLIC,2023/04/17,11:30:03,0000000385098925,DEMAND,0000000385098925
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/04/17 11:00:00",NSW1,2858.524,1,MEASUREMENT,"2023/04/17 11:19:24"
D,ROOFTOP,ACTUAL,2,"2023/04/17 11:00:00",QLD1,2658.631,1,MEASUREMENT,"2023/04/17 11:19:24"
D,ROOFTOP,ACTUAL,2,"2023/04/17 11:00:00",QLDC,223.839,1,MEASUREMENT,"2023/04/17 11:19:24"
D,ROOFTOP,ACTUAL,2,"2023/04/17 11:00:00",QLDN,217.312,1,MEASUREMENT,"2023/04/17 11:19:24"
D,ROOFTOP,ACTUAL,2,"2023/04/17 11:00:00",QLDS,2217.48,1,MEASUREMENT,"2023/04/17 11:19:24"
D,ROOFTOP,ACTUAL,2,"2023/04/17 11:00:00",SA1,977.04,1,MEASUREMENT,"2023/04/17 11:19:24"
D,ROOFTOP,ACTUAL,2,"2023/04/17 11:00:00",TAS1,112.668,1,MEASUREMENT,"2023/04/17 11:19:24"
D,ROOFTOP,ACTUAL,2,"2023/04/17 11:00:00",TASN,64.426,1,MEASUREMENT,"2023/04/17 11:19:24"
D,ROOFTOP,ACTUAL,2,"2023/04/17 11:00:00",TASS,48.299,1,MEASUREMENT,"2023/04/17 11:19:24"
D,ROOFTOP,ACTUAL,2,"2023/04/17 11:00:00",VIC1,1767.42,1,MEASUREMENT,"2023/04/17 11:19:24"
C,"END OF REPORT",13
