C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2023/08/31,10:30:02,0000000395969692,DEMAND,0000000395969691
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/08/31 10:00:00",NSW1,2396.886,0.6,SATELLITE,"2023/08/31 10:20:21"
D,ROOFTOP,ACTUAL,2,"2023/08/31 10:00:00",QLD1,2933.094,0.6,SATELLITE,"2023/08/31 10:20:21"
D,ROOFTOP,ACTUAL,2,"2023/08/31 10:00:00",QLDC,283.512,0.6,SATELLITE,"2023/08/31 10:20:21"
D,ROOFTOP,ACTUAL,2,"2023/08/31 10:00:00",QLDN,461.81,0.6,SATELLITE,"2023/08/31 10:20:21"
D,ROOFTOP,ACTUAL,2,"2023/08/31 10:00:00",QLDS,2187.772,0.6,SATELLITE,"2023/08/31 10:20:21"
D,ROOFTOP,ACTUAL,2,"2023/08/31 10:00:00",SA1,530.064,0.6,SATELLITE,"2023/08/31 10:20:21"
D,ROOFTOP,ACTUAL,2,"2023/08/31 10:00:00",TAS1,71.625,0.6,SATELLITE,"2023/08/31 10:20:21"
D,ROOFTOP,ACTUAL,2,"2023/08/31 10:00:00",TASN,46.443,0.6,SATELLITE,"2023/08/31 10:20:21"
D,ROOFTOP,ACTUAL,2,"2023/08/31 10:00:00",TASS,25.183,0.6,SATELLITE,"2023/08/31 10:20:21"
D,ROOFTOP,ACTUAL,2,"2023/08/31 10:00:00",VIC1,995.435,0.6,SATELLITE,"2023/08/31 10:20:21"
C,"END OF REPORT",13
