C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2023/12/18,10:30:01,0000000405995271,DEMAND,0000000405995270
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/12/18 10:00:00",NSW1,3179.524,0.6,SATELLITE,"2023/12/18 10:20:25"
D,ROOFTOP,ACTUAL,2,"2023/12/18 10:00:00",QLD1,3368.766,0.6,SATELLITE,"2023/12/18 10:20:25"
D,ROOFTOP,ACTUAL,2,"2023/12/18 10:00:00",QLDC,359.684,0.6,SATELLITE,"2023/12/18 10:20:25"
D,ROOFTOP,ACTUAL,2,"2023/12/18 10:00:00",QLDN,276.469,0.6,SATELLITE,"2023/12/18 10:20:25"
D,ROOFTOP,ACTUAL,2,"2023/12/18 10:00:00",QLDS,2732.613,0.6,SATELLITE,"2023/12/18 10:20:25"
D,ROOFTOP,ACTUAL,2,"2023/12/18 10:00:00",SA1,379.556,0.6,SATELLITE,"2023/12/18 10:20:25"
D,ROOFTOP,ACTUAL,2,"2023/12/18 10:00:00",TAS1,48.265,0.6,SATELLITE,"2023/12/18 10:20:25"
D,ROOFTOP,ACTUAL,2,"2023/12/18 10:00:00",TASN,29.632,0.6,SATELLITE,"2023/12/18 10:20:25"
D,ROOFTOP,ACTUAL,2,"2023/12/18 10:00:00",TASS,18.633,0.6,SATELLITE,"2023/12/18 10:20:25"
D,ROOFTOP,ACTUAL,2,"2023/12/18 10:00:00",VIC1,785.06,0.6,SATELLITE,"2023/12/18 10:20:25"
C,"END OF REPORT",13
