C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2023/11/17,18:30:03,0000000402767398,DEMAND,0000000402767397
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/11/17 18:00:00",NSW1,397.154,0.6,SATELLITE,"2023/11/17 18:20:24"
D,ROOFTOP,ACTUAL,2,"2023/11/17 18:00:00",QLD1,144.805,0.6,SATELLITE,"2023/11/17 18:20:24"
D,ROOFTOP,ACTUAL,2,"2023/11/17 18:00:00",QLDC,10.614,0.6,SATELLITE,"2023/11/17 18:20:24"
D,ROOFTOP,ACTUAL,2,"2023/11/17 18:00:00",QLDN,52.602,0.6,SATELLITE,"2023/11/17 18:20:24"
D,ROOFTOP,ACTUAL,2,"2023/11/17 18:00:00",QLDS,81.588,0.6,SATELLITE,"2023/11/17 18:20:25"
D,ROOFTOP,ACTUAL,2,"2023/11/17 18:00:00",SA1,454.255,0.6,SATELLITE,"2023/11/17 18:20:25"
D,ROOFTOP,ACTUAL,2,"2023/11/17 18:00:00",TAS1,30.947,0.6,SATELLITE,"2023/11/17 18:20:25"
D,ROOFTOP,ACTUAL,2,"2023/11/17 18:00:00",TASN,20.542,0.6,SATELLITE,"2023/11/17 18:20:25"
D,ROOFTOP,ACTUAL,2,"2023/11/17 18:00:00",TASS,10.406,0.6,SATELLITE,"2023/11/17 18:20:25"
D,ROOFTOP,ACTUAL,2,"2023/11/17 18:00:00",VIC1,579.39,0.6,SATELLITE,"2023/11/17 18:20:25"
C,"END OF REPORT",13
