C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2023/02/25,10:30:02,0000000381552435,DEMAND,0000000381552434
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/02/25 10:00:00",NSW1,3044.108,0.6,SATELLITE,"2023/02/25 10:20:23"
D,ROOFTOP,ACTUAL,2,"2023/02/25 10:00:00",QLD1,2828.926,0.6,SATELLITE,"2023/02/25 10:20:23"
D,ROOFTOP,ACTUAL,2,"2023/02/25 10:00:00",QLDC,269.652,0.6,SATELLITE,"2023/02/25 10:20:23"
D,ROOFTOP,ACTUAL,2,"2023/02/25 10:00:00",QLDN,360.092,0.6,SATELLITE,"2023/02/25 10:20:23"
D,ROOFTOP,ACTUAL,2,"2023/02/25 10:00:00",QLDS,2199.181,0.6,SATELLITE,"2023/02/25 10:20:23"
D,ROOFTOP,ACTUAL,2,"2023/02/25 10:00:00",SA1,280.096,0.6,SATELLITE,"2023/02/25 10:20:23"
D,ROOFTOP,ACTUAL,2,"2023/02/25 10:00:00",TAS1,113.509,0.6,SATELLITE,"2023/02/25 10:20:23"
D,ROOFTOP,ACTUAL,2,"2023/02/25 10:00:00",TASN,62.995,0.6,SATELLITE,"2023/02/25 10:20:23"
D,ROOFTOP,ACTUAL,2,"2023/02/25 10:00:00",TASS,50.514,0.6,SATELLITE,"2023/02/25 10:20:23"
D,ROOFTOP,ACTUAL,2,"2023/02/25 10:00:00",VIC1,713.825,0.6,SATELLITE,"2023/02/25 10:20:23"
C,"END OF REPORT",13
