C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_MEASUREMENT,AEMO,PUBLIC,2023/11/30,11:30:02,0000000403954247,DEMAND,0000000403954247
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/11/30 11:00:00",NSW1,3318.652,1,MEASUREMENT,"2023/11/30 11:19:09"
D,ROOFTOP,ACTUAL,2,"2023/11/30 11:00:00",QLD1,4095.168,1,MEASUREMENT,"2023/11/30 11:19:09"
D,ROOFTOP,ACTUAL,2,"2023/11/30 11:00:00",QLDC,357.264,1,MEASUREMENT,"2023/11/30 11:19:09"
D,ROOFTOP,ACTUAL,2,"2023/11/30 11:00:00",QLDN,589.761,1,MEASUREMENT,"2023/11/30 11:19:09"
D,ROOFTOP,ACTUAL,2,"2023/11/30 11:00:00",QLDS,3148.143,1,MEASUREMENT,"2023/11/30 11:19:09"
D,ROOFTOP,ACTUAL,2,"2023/11/30 11:00:00",SA1,1348.115,1,MEASUREMENT,"2023/11/30 11:19:09"
D,ROOFTOP,ACTUAL,2,"2023/11/30 11:00:00",TAS1,165.672,1,MEASUREMENT,"2023/11/30 11:19:09"
D,ROOFTOP,ACTUAL,2,"2023/11/30 11:00:00",TASN,84.281,1,MEASUREMENT,"2023/11/30 11:19:09"
D,ROOFTOP,ACTUAL,2,"2023/11/30 11:00:00",TASS,81.366,1,MEASUREMENT,"2023/11/30 11:19:09"
D,ROOFTOP,ACTUAL,2,"2023/11/30 11:00:00",VIC1,1362.833,1,MEASUREMENT,"2023/11/30 11:19:09"
C,"END OF REPORT",13
