C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_MEASUREMENT,AEMO,PUBLIC,2023/09/15,09:30:01,0000000397219856,DEMAND,0000000397219856
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/09/15 09:00:00",NSW1,2182.829,0.7,MEASUREMENT,"2023/09/15 09:19:12"
D,ROOFTOP,ACTUAL,2,"2023/09/15 09:00:00",QLD1,2473.734,1,MEASUREMENT,"2023/09/15 09:19:12"
D,ROOFTOP,ACTUAL,2,"2023/09/15 09:00:00",QLDC,229.735,1,MEASUREMENT,"2023/09/15 09:19:12"
D,ROOFTOP,ACTUAL,2,"2023/09/15 09:00:00",QLDN,349.972,1,MEASUREMENT,"2023/09/15 09:19:12"
D,ROOFTOP,ACTUAL,2,"2023/09/15 09:00:00",QLDS,1894.026,1,MEASUREMENT,"2023/09/15 09:19:12"
D,ROOFTOP,ACTUAL,2,"2023/09/15 09:00:00",SA1,604.759,0.7,MEASUREMENT,"2023/09/15 09:19:12"
D,ROOFTOP,ACTUAL,2,"2023/09/15 09:00:00",TAS1,88.548,1,MEASUREMENT,"2023/09/15 09:19:12"
D,ROOFTOP,ACTUAL,2,"2023/09/15 09:00:00",TASN,46.913,1,MEASUREMENT,"2023/09/15 09:19:12"
D,ROOFTOP,ACTUAL,2,"2023/09/15 09:00:00",TASS,41.639,1,MEASUREMENT,"2023/09/15 09:19:13"
D,ROOFTOP,ACTUAL,2,"2023/09/15 09:00:00",VIC1,1134.985,1,MEASUREMENT,"2023/09/15 09:19:13"
C,"END OF REPORT",13
