C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_MEASUREMENT,AEMO,PUBLIC,2024/03/18,13:30:02,0000000414033840,DEMAND,0000000414033840
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/03/18 13:00:00",NSW1,2361.444,1,MEASUREMENT,"2024/03/18 13:19:13"
D,ROOFTOP,ACTUAL,2,"2024/03/18 13:00:00",QLD1,2844.572,1,MEASUREMENT,"2024/03/18 13:19:13"
D,ROOFTOP,ACTUAL,2,"2024/03/18 13:00:00",QLDC,287.894,1,MEASUREMENT,"2024/03/18 13:19:13"
D,ROOFTOP,ACTUAL,2,"2024/03/18 13:00:00",QLDN,362.149,1,MEASUREMENT,"2024/03/18 13:19:13"
D,ROOFTOP,ACTUAL,2,"2024/03/18 13:00:00",QLDS,2194.528,1,MEASUREMENT,"2024/03/18 13:19:13"
D,ROOFTOP,ACTUAL,2,"2024/03/18 13:00:00",SA1,1360.49,1,MEASUREMENT,"2024/03/18 13:19:13"
D,ROOFTOP,ACTUAL,2,"2024/03/18 13:00:00",TAS1,168.673,1,MEASUREMENT,"2024/03/18 13:19:13"
D,ROOFTOP,ACTUAL,2,"2024/03/18 13:00:00",TASN,86.699,0.7,MEASUREMENT,"2024/03/18 13:19:13"
D,ROOFTOP,ACTUAL,2,"2024/03/18 13:00:00",TASS,81.958,1,MEASUREMENT,"2024/03/18 13:19:13"
D,ROOFTOP,ACTUAL,2,"2024/03/18 13:00:00",VIC1,2477.53,1,MEASUREMENT,"2024/03/18 13:19:13"
C,"END OF REPORT",13
