C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2023/11/27,19:30:02,0000000403674305,DEMAND,0000000403674304
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/11/27 19:00:00",NSW1,14.386,0.6,SATELLITE,"2023/11/27 19:20:26"
D,ROOFTOP,ACTUAL,2,"2023/11/27 19:00:00",QLD1,0,0.6,SATELLITE,"2023/11/27 19:20:26"
D,ROOFTOP,ACTUAL,2,"2023/11/27 19:00:00",QLDC,0,0.6,SATELLITE,"2023/11/27 19:20:26"
D,ROOFTOP,ACTUAL,2,"2023/11/27 19:00:00",QLDN,0,0.6,SATELLITE,"2023/11/27 19:20:26"
D,ROOFTOP,ACTUAL,2,"2023/11/27 19:00:00",QLDS,0,0.6,SATELLITE,"2023/11/27 19:20:26"
D,ROOFTOP,ACTUAL,2,"2023/11/27 19:00:00",SA1,63.129,0.6,SATELLITE,"2023/11/27 19:20:26"
D,ROOFTOP,ACTUAL,2,"2023/11/27 19:00:00",TAS1,5.703,0.6,SATELLITE,"2023/11/27 19:20:26"
D,ROOFTOP,ACTUAL,2,"2023/11/27 19:00:00",TASN,2.966,0.6,SATELLITE,"2023/11/27 19:20:26"
D,ROOFTOP,ACTUAL,2,"2023/11/27 19:00:00",TASS,2.737,0.6,SATELLITE,"2023/11/27 19:20:26"
D,ROOFTOP,ACTUAL,2,"2023/11/27 19:00:00",VIC1,94.279,0.6,SATELLITE,"2023/11/27 19:20:26"
C,"END OF REPORT",13
