C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2023/09/11,17:30:02,0000000396907833,DEMAND,0000000396907832
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/09/11 17:00:00",NSW1,556.223,0.6,SATELLITE,"2023/09/11 17:20:24"
D,ROOFTOP,ACTUAL,2,"2023/09/11 17:00:00",QLD1,474.239,0.6,SATELLITE,"2023/09/11 17:20:24"
D,ROOFTOP,ACTUAL,2,"2023/09/11 17:00:00",QLDC,44.169,0.6,SATELLITE,"2023/09/11 17:20:24"
D,ROOFTOP,ACTUAL,2,"2023/09/11 17:00:00",QLDN,133.469,0.6,SATELLITE,"2023/09/11 17:20:24"
D,ROOFTOP,ACTUAL,2,"2023/09/11 17:00:00",QLDS,296.601,0.6,SATELLITE,"2023/09/11 17:20:24"
D,ROOFTOP,ACTUAL,2,"2023/09/11 17:00:00",SA1,482.154,0.6,SATELLITE,"2023/09/11 17:20:24"
D,ROOFTOP,ACTUAL,2,"2023/09/11 17:00:00",TAS1,17.807,0.6,SATELLITE,"2023/09/11 17:20:24"
D,ROOFTOP,ACTUAL,2,"2023/09/11 17:00:00",TASN,12.938,0.6,SATELLITE,"2023/09/11 17:20:24"
D,ROOFTOP,ACTUAL,2,"2023/09/11 17:00:00",TASS,4.869,0.6,SATELLITE,"2023/09/11 17:20:24"
D,ROOFTOP,ACTUAL,2,"2023/09/11 17:00:00",VIC1,473.75,0.6,SATELLITE,"2023/09/11 17:20:24"
C,"END OF REPORT",13
