C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_MEASUREMENT,AEMO,PUBLIC,2023/08/19,17:00:02,0000000394976879,DEMAND,0000000394976879
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/08/19 16:30:00",NSW1,611.932,0.7,MEASUREMENT,"2023/08/19 16:49:09"
D,ROOFTOP,ACTUAL,2,"2023/08/19 16:30:00",QLD1,868.717,1,MEASUREMENT,"2023/08/19 16:49:09"
D,ROOFTOP,ACTUAL,2,"2023/08/19 16:30:00",QLDC,85.125,0.7,MEASUREMENT,"2023/08/19 16:49:09"
D,ROOFTOP,ACTUAL,2,"2023/08/19 16:30:00",QLDN,231.78,1,MEASUREMENT,"2023/08/19 16:49:09"
D,ROOFTOP,ACTUAL,2,"2023/08/19 16:30:00",QLDS,551.811,1,MEASUREMENT,"2023/08/19 16:49:09"
D,ROOFTOP,ACTUAL,2,"2023/08/19 16:30:00",SA1,237.915,0.7,MEASUREMENT,"2023/08/19 16:49:09"
D,ROOFTOP,ACTUAL,2,"2023/08/19 16:30:00",TAS1,24.87,1,MEASUREMENT,"2023/08/19 16:49:09"
D,ROOFTOP,ACTUAL,2,"2023/08/19 16:30:00",TASN,13.538,1,MEASUREMENT,"2023/08/19 16:49:09"
D,ROOFTOP,ACTUAL,2,"2023/08/19 16:30:00",TASS,11.338,1,MEASUREMENT,"2023/08/19 16:49:09"
D,ROOFTOP,ACTUAL,2,"2023/08/19 16:30:00",VIC1,395.866,1,MEASUREMENT,"2023/08/19 16:49:09"
C,"END OF REPORT",13
