C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_MEASUREMENT,AEMO,PUBLIC,2024/02/04,20:00:01,0000000410240127,DEMAND,0000000410240127
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/02/04 19:30:00",NSW1,0.53,1,MEASUREMENT,"2024/02/04 19:49:11"
D,ROOFTOP,ACTUAL,2,"2024/02/04 19:30:00",QLD1,0,1,MEASUREMENT,"2024/02/04 19:49:11"
D,ROOFTOP,ACTUAL,2,"2024/02/04 19:30:00",QLDC,0,1,MEASUREMENT,"2024/02/04 19:49:11"
D,ROOFTOP,ACTUAL,2,"2024/02/04 19:30:00",QLDN,0,1,MEASUREMENT,"2024/02/04 19:49:11"
D,ROOFTOP,ACTUAL,2,"2024/02/04 19:30:00",QLDS,0,1,MEASUREMENT,"2024/02/04 19:49:12"
D,ROOFTOP,ACTUAL,2,"2024/02/04 19:30:00",SA1,51.047,1,MEASUREMENT,"2024/02/04 19:49:12"
D,ROOFTOP,ACTUAL,2,"2024/02/04 19:30:00",TAS1,0.453,1,MEASUREMENT,"2024/02/04 19:49:12"
D,ROOFTOP,ACTUAL,2,"2024/02/04 19:30:00",TASN,0.154,1,MEASUREMENT,"2024/02/04 19:49:12"
D,ROOFTOP,ACTUAL,2,"2024/02/04 19:30:00",TASS,0.298,1,MEASUREMENT,"2024/02/04 19:49:12"
D,ROOFTOP,ACTUAL,2,"2024/02/04 19:30:00",VIC1,20.616,1,MEASUREMENT,"2024/02/04 19:49:12"
C,"END OF REPORT",13
