C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/02/18,18:30:02,0000000411451809,DEMAND,0000000411451808
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/02/18 18:00:00",NSW1,255.505,0.6,SATELLITE,"2024/02/18 18:20:25"
D,ROOFTOP,ACTUAL,2,"2024/02/18 18:00:00",QLD1,362.022,0.6,SATELLITE,"2024/02/18 18:20:25"
D,ROOFTOP,ACTUAL,2,"2024/02/18 18:00:00",QLDC,35.627,0.6,SATELLITE,"2024/02/18 18:20:25"
D,ROOFTOP,ACTUAL,2,"2024/02/18 18:00:00",QLDN,67.381,0.6,SATELLITE,"2024/02/18 18:20:25"
D,ROOFTOP,ACTUAL,2,"2024/02/18 18:00:00",QLDS,259.014,0.6,SATELLITE,"2024/02/18 18:20:25"
D,ROOFTOP,ACTUAL,2,"2024/02/18 18:00:00",SA1,542.556,0.6,SATELLITE,"2024/02/18 18:20:26"
D,ROOFTOP,ACTUAL,2,"2024/02/18 18:00:00",TAS1,42.839,0.6,SATELLITE,"2024/02/18 18:20:26"
D,ROOFTOP,ACTUAL,2,"2024/02/18 18:00:00",TASN,23.801,0.6,SATELLITE,"2024/02/18 18:20:26"
D,ROOFTOP,ACTUAL,2,"2024/02/18 18:00:00",TASS,19.038,0.6,SATELLITE,"2024/02/18 18:20:26"
D,ROOFTOP,ACTUAL,2,"2024/02/18 18:00:00",VIC1,667.106,0.6,SATELLITE,"2024/02/18 18:20:26"
C,"END OF REPORT",13
