C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2023/04/05,17:30:03,0000000384267188,DEMAND,0000000384267187
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/04/05 17:00:00",NSW1,496.32,0.6,SATELLITE,"2023/04/05 17:20:29"
D,ROOFTOP,ACTUAL,2,"2023/04/05 17:00:00",QLD1,525.135,0.6,SATELLITE,"2023/04/05 17:20:29"
D,ROOFTOP,ACTUAL,2,"2023/04/05 17:00:00",QLDC,51.668,0.6,SATELLITE,"2023/04/05 17:20:29"
D,ROOFTOP,ACTUAL,2,"2023/04/05 17:00:00",QLDN,137.117,0.6,SATELLITE,"2023/04/05 17:20:29"
D,ROOFTOP,ACTUAL,2,"2023/04/05 17:00:00",QLDS,336.35,0.6,SATELLITE,"2023/04/05 17:20:29"
D,ROOFTOP,ACTUAL,2,"2023/04/05 17:00:00",SA1,343.345,0.6,SATELLITE,"2023/04/05 17:20:29"
D,ROOFTOP,ACTUAL,2,"2023/04/05 17:00:00",TAS1,24.931,0.6,SATELLITE,"2023/04/05 17:20:29"
D,ROOFTOP,ACTUAL,2,"2023/04/05 17:00:00",TASN,13.802,0.6,SATELLITE,"2023/04/05 17:20:29"
D,ROOFTOP,ACTUAL,2,"2023/04/05 17:00:00",TASS,11.129,0.6,SATELLITE,"2023/04/05 17:20:29"
D,ROOFTOP,ACTUAL,2,"2023/04/05 17:00:00",VIC1,389.745,0.6,SATELLITE,"2023/04/05 17:20:29"
C,"END OF REPORT",13
