C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_MEASUREMENT,AEMO,PUBLIC,2023/04/12,14:30:03,0000000384733832,DEMAND,0000000384733832
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/04/12 14:00:00",NSW1,1293.509,1,MEASUREMENT,"2023/04/12 14:19:27"
D,ROOFTOP,ACTUAL,2,"2023/04/12 14:00:00",QLD1,2721.844,1,MEASUREMENT,"2023/04/12 14:19:27"
D,ROOFTOP,ACTUAL,2,"2023/04/12 14:00:00",QLDC,234.571,1,MEASUREMENT,"2023/04/12 14:19:27"
D,ROOFTOP,ACTUAL,2,"2023/04/12 14:00:00",QLDN,501.974,1,MEASUREMENT,"2023/04/12 14:19:27"
D,ROOFTOP,ACTUAL,2,"2023/04/12 14:00:00",QLDS,1985.299,1,MEASUREMENT,"2023/04/12 14:19:27"
D,ROOFTOP,ACTUAL,2,"2023/04/12 14:00:00",SA1,1098.797,1,MEASUREMENT,"2023/04/12 14:19:27"
D,ROOFTOP,ACTUAL,2,"2023/04/12 14:00:00",TAS1,75.366,1,MEASUREMENT,"2023/04/12 14:19:27"
D,ROOFTOP,ACTUAL,2,"2023/04/12 14:00:00",TASN,53.624,1,MEASUREMENT,"2023/04/12 14:19:27"
D,ROOFTOP,ACTUAL,2,"2023/04/12 14:00:00",TASS,21.895,1,MEASUREMENT,"2023/04/12 14:19:27"
D,ROOFTOP,ACTUAL,2,"2023/04/12 14:00:00",VIC1,1050.138,1,MEASUREMENT,"2023/04/12 14:19:27"
C,"END OF REPORT",13
