C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2023/08/13,10:00:02,0000000394458835,DEMAND,0000000394458834
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/08/13 09:30:00",NSW1,1197.711,0.6,SATELLITE,"2023/08/13 09:50:25"
D,ROOFTOP,ACTUAL,2,"2023/08/13 09:30:00",QLD1,2181.854,0.6,SATELLITE,"2023/08/13 09:50:25"
D,ROOFTOP,ACTUAL,2,"2023/08/13 09:30:00",QLDC,217.759,0.6,SATELLITE,"2023/08/13 09:50:26"
D,ROOFTOP,ACTUAL,2,"2023/08/13 09:30:00",QLDN,291.185,0.6,SATELLITE,"2023/08/13 09:50:26"
D,ROOFTOP,ACTUAL,2,"2023/08/13 09:30:00",QLDS,1672.909,0.6,SATELLITE,"2023/08/13 09:50:26"
D,ROOFTOP,ACTUAL,2,"2023/08/13 09:30:00",SA1,216.568,0.6,SATELLITE,"2023/08/13 09:50:26"
D,ROOFTOP,ACTUAL,2,"2023/08/13 09:30:00",TAS1,59.059,0.6,SATELLITE,"2023/08/13 09:50:26"
D,ROOFTOP,ACTUAL,2,"2023/08/13 09:30:00",TASN,36.158,0.6,SATELLITE,"2023/08/13 09:50:26"
D,ROOFTOP,ACTUAL,2,"2023/08/13 09:30:00",TASS,22.9,0.6,SATELLITE,"2023/08/13 09:50:26"
D,ROOFTOP,ACTUAL,2,"2023/08/13 09:30:00",VIC1,915.652,0.6,SATELLITE,"2023/08/13 09:50:26"
C,"END OF REPORT",13
