C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/01/24,06:30:02,0000000409232701,DEMAND,0000000409232700
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/01/24 06:00:00",NSW1,365.568,0.6,SATELLITE,"2024/01/24 06:20:28"
D,ROOFTOP,ACTUAL,2,"2024/01/24 06:00:00",QLD1,237.211,0.6,SATELLITE,"2024/01/24 06:20:28"
D,ROOFTOP,ACTUAL,2,"2024/01/24 06:00:00",QLDC,16.303,0.6,SATELLITE,"2024/01/24 06:20:28"
D,ROOFTOP,ACTUAL,2,"2024/01/24 06:00:00",QLDN,1.305,0.6,SATELLITE,"2024/01/24 06:20:28"
D,ROOFTOP,ACTUAL,2,"2024/01/24 06:00:00",QLDS,219.603,0.6,SATELLITE,"2024/01/24 06:20:28"
D,ROOFTOP,ACTUAL,2,"2024/01/24 06:00:00",SA1,6.248,0.6,SATELLITE,"2024/01/24 06:20:28"
D,ROOFTOP,ACTUAL,2,"2024/01/24 06:00:00",TAS1,12.24,0.6,SATELLITE,"2024/01/24 06:20:28"
D,ROOFTOP,ACTUAL,2,"2024/01/24 06:00:00",TASN,6.077,0.6,SATELLITE,"2024/01/24 06:20:28"
D,ROOFTOP,ACTUAL,2,"2024/01/24 06:00:00",TASS,6.163,0.6,SATELLITE,"2024/01/24 06:20:28"
D,ROOFTOP,ACTUAL,2,"2024/01/24 06:00:00",VIC1,55.866,0.6,SATELLITE,"2024/01/24 06:20:28"
C,"END OF REPORT",13
