C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_MEASUREMENT,AEMO,PUBLIC,2023/09/29,11:30:01,0000000398380963,DEMAND,0000000398380963
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/09/29 11:00:00",NSW1,3923.645,1,MEASUREMENT,"2023/09/29 11:19:10"
D,ROOFTOP,ACTUAL,2,"2023/09/29 11:00:00",QLD1,2942.02,1,MEASUREMENT,"2023/09/29 11:19:10"
D,ROOFTOP,ACTUAL,2,"2023/09/29 11:00:00",QLDC,239.981,1,MEASUREMENT,"2023/09/29 11:19:10"
D,ROOFTOP,ACTUAL,2,"2023/09/29 11:00:00",QLDN,536.697,1,MEASUREMENT,"2023/09/29 11:19:10"
D,ROOFTOP,ACTUAL,2,"2023/09/29 11:00:00",QLDS,2165.342,1,MEASUREMENT,"2023/09/29 11:19:10"
D,ROOFTOP,ACTUAL,2,"2023/09/29 11:00:00",SA1,1302.763,1,MEASUREMENT,"2023/09/29 11:19:10"
D,ROOFTOP,ACTUAL,2,"2023/09/29 11:00:00",TAS1,134.356,1,MEASUREMENT,"2023/09/29 11:19:10"
D,ROOFTOP,ACTUAL,2,"2023/09/29 11:00:00",TASN,89.878,1,MEASUREMENT,"2023/09/29 11:19:10"
D,ROOFTOP,ACTUAL,2,"2023/09/29 11:00:00",TASS,44.698,1,MEASUREMENT,"2023/09/29 11:19:10"
D,ROOFTOP,ACTUAL,2,"2023/09/29 11:00:00",VIC1,2558.725,1,MEASUREMENT,"2023/09/29 11:19:10"
C,"END OF REPORT",13
