C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2023/12/16,18:00:01,0000000405813005,DEMAND,0000000405813004
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/12/16 17:30:00",NSW1,1135.214,0.6,SATELLITE,"2023/12/16 17:50:21"
D,ROOFTOP,ACTUAL,2,"2023/12/16 17:30:00",QLD1,467.189,0.6,SATELLITE,"2023/12/16 17:50:21"
D,ROOFTOP,ACTUAL,2,"2023/12/16 17:30:00",QLDC,28.03,0.6,SATELLITE,"2023/12/16 17:50:21"
D,ROOFTOP,ACTUAL,2,"2023/12/16 17:30:00",QLDN,42.852,0.6,SATELLITE,"2023/12/16 17:50:21"
D,ROOFTOP,ACTUAL,2,"2023/12/16 17:30:00",QLDS,396.307,0.6,SATELLITE,"2023/12/16 17:50:21"
D,ROOFTOP,ACTUAL,2,"2023/12/16 17:30:00",SA1,786.172,0.6,SATELLITE,"2023/12/16 17:50:21"
D,ROOFTOP,ACTUAL,2,"2023/12/16 17:30:00",TAS1,58.227,0.6,SATELLITE,"2023/12/16 17:50:22"
D,ROOFTOP,ACTUAL,2,"2023/12/16 17:30:00",TASN,36.597,0.6,SATELLITE,"2023/12/16 17:50:22"
D,ROOFTOP,ACTUAL,2,"2023/12/16 17:30:00",TASS,21.63,0.6,SATELLITE,"2023/12/16 17:50:22"
D,ROOFTOP,ACTUAL,2,"2023/12/16 17:30:00",VIC1,759.924,0.6,SATELLITE,"2023/12/16 17:50:22"
C,"END OF REPORT",13
