C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2023/08/28,14:00:01,0000000395734146,DEMAND,0000000395734145
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/08/28 13:30:00",NSW1,2385.579,0.6,SATELLITE,"2023/08/28 13:50:24"
D,ROOFTOP,ACTUAL,2,"2023/08/28 13:30:00",QLD1,2672.856,0.6,SATELLITE,"2023/08/28 13:50:24"
D,ROOFTOP,ACTUAL,2,"2023/08/28 13:30:00",QLDC,239,0.6,SATELLITE,"2023/08/28 13:50:24"
D,ROOFTOP,ACTUAL,2,"2023/08/28 13:30:00",QLDN,526.47,0.6,SATELLITE,"2023/08/28 13:50:24"
D,ROOFTOP,ACTUAL,2,"2023/08/28 13:30:00",QLDS,1907.387,0.6,SATELLITE,"2023/08/28 13:50:24"
D,ROOFTOP,ACTUAL,2,"2023/08/28 13:30:00",SA1,1224.598,0.6,SATELLITE,"2023/08/28 13:50:24"
D,ROOFTOP,ACTUAL,2,"2023/08/28 13:30:00",TAS1,65.127,0.6,SATELLITE,"2023/08/28 13:50:24"
D,ROOFTOP,ACTUAL,2,"2023/08/28 13:30:00",TASN,26.215,0.6,SATELLITE,"2023/08/28 13:50:24"
D,ROOFTOP,ACTUAL,2,"2023/08/28 13:30:00",TASS,38.912,0.6,SATELLITE,"2023/08/28 13:50:24"
D,ROOFTOP,ACTUAL,2,"2023/08/28 13:30:00",VIC1,1752.085,0.6,SATELLITE,"2023/08/28 13:50:24"
C,"END OF REPORT",13
