C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_MEASUREMENT,AEMO,PUBLIC,2023/11/20,11:00:02,0000000402982399,DEMAND,0000000402982399
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/11/20 10:30:00",NSW1,1949.03,1,MEASUREMENT,"2023/11/20 10:49:06"
D,ROOFTOP,ACTUAL,2,"2023/11/20 10:30:00",QLD1,1301.091,1,MEASUREMENT,"2023/11/20 10:49:06"
D,ROOFTOP,ACTUAL,2,"2023/11/20 10:30:00",QLDC,144.157,1,MEASUREMENT,"2023/11/20 10:49:06"
D,ROOFTOP,ACTUAL,2,"2023/11/20 10:30:00",QLDN,526.35,1,MEASUREMENT,"2023/11/20 10:49:07"
D,ROOFTOP,ACTUAL,2,"2023/11/20 10:30:00",QLDS,630.584,1,MEASUREMENT,"2023/11/20 10:49:07"
D,ROOFTOP,ACTUAL,2,"2023/11/20 10:30:00",SA1,1303.749,1,MEASUREMENT,"2023/11/20 10:49:07"
D,ROOFTOP,ACTUAL,2,"2023/11/20 10:30:00",TAS1,171.515,1,MEASUREMENT,"2023/11/20 10:49:07"
D,ROOFTOP,ACTUAL,2,"2023/11/20 10:30:00",TASN,86.175,1,MEASUREMENT,"2023/11/20 10:49:07"
D,ROOFTOP,ACTUAL,2,"2023/11/20 10:30:00",TASS,85.298,1,MEASUREMENT,"2023/11/20 10:49:07"
D,ROOFTOP,ACTUAL,2,"2023/11/20 10:30:00",VIC1,1542.766,1,MEASUREMENT,"2023/11/20 10:49:07"
C,"END OF REPORT",13
