C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2023/10/25,07:30:02,0000000400547912,DEMAND,0000000400547911
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/10/25 07:00:00",NSW1,1303.81,0.6,SATELLITE,"2023/10/25 07:20:21"
D,ROOFTOP,ACTUAL,2,"2023/10/25 07:00:00",QLD1,1285.355,0.6,SATELLITE,"2023/10/25 07:20:22"
D,ROOFTOP,ACTUAL,2,"2023/10/25 07:00:00",QLDC,121.093,0.6,SATELLITE,"2023/10/25 07:20:22"
D,ROOFTOP,ACTUAL,2,"2023/10/25 07:00:00",QLDN,143.831,0.6,SATELLITE,"2023/10/25 07:20:22"
D,ROOFTOP,ACTUAL,2,"2023/10/25 07:00:00",QLDS,1020.431,0.6,SATELLITE,"2023/10/25 07:20:22"
D,ROOFTOP,ACTUAL,2,"2023/10/25 07:00:00",SA1,223.669,0.6,SATELLITE,"2023/10/25 07:20:22"
D,ROOFTOP,ACTUAL,2,"2023/10/25 07:00:00",TAS1,44.4,0.6,SATELLITE,"2023/10/25 07:20:22"
D,ROOFTOP,ACTUAL,2,"2023/10/25 07:00:00",TASN,29.776,0.6,SATELLITE,"2023/10/25 07:20:22"
D,ROOFTOP,ACTUAL,2,"2023/10/25 07:00:00",TASS,14.624,0.6,SATELLITE,"2023/10/25 07:20:22"
D,ROOFTOP,ACTUAL,2,"2023/10/25 07:00:00",VIC1,698.412,0.6,SATELLITE,"2023/10/25 07:20:22"
C,"END OF REPORT",13
