C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2023/11/08,11:00:02,0000000401781801,DEMAND,0000000401781800
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/11/08 10:30:00",NSW1,3421.55,0.6,SATELLITE,"2023/11/08 10:50:21"
D,ROOFTOP,ACTUAL,2,"2023/11/08 10:30:00",QLD1,2965.572,0.6,SATELLITE,"2023/11/08 10:50:21"
D,ROOFTOP,ACTUAL,2,"2023/11/08 10:30:00",QLDC,174.784,0.6,SATELLITE,"2023/11/08 10:50:21"
D,ROOFTOP,ACTUAL,2,"2023/11/08 10:30:00",QLDN,299.274,0.6,SATELLITE,"2023/11/08 10:50:21"
D,ROOFTOP,ACTUAL,2,"2023/11/08 10:30:00",QLDS,2491.513,0.6,SATELLITE,"2023/11/08 10:50:21"
D,ROOFTOP,ACTUAL,2,"2023/11/08 10:30:00",SA1,1294.366,0.6,SATELLITE,"2023/11/08 10:50:21"
D,ROOFTOP,ACTUAL,2,"2023/11/08 10:30:00",TAS1,152.399,0.6,SATELLITE,"2023/11/08 10:50:21"
D,ROOFTOP,ACTUAL,2,"2023/11/08 10:30:00",TASN,64.362,0.6,SATELLITE,"2023/11/08 10:50:21"
D,ROOFTOP,ACTUAL,2,"2023/11/08 10:30:00",TASS,88.037,0.6,SATELLITE,"2023/11/08 10:50:21"
D,ROOFTOP,ACTUAL,2,"2023/11/08 10:30:00",VIC1,2933.666,0.6,SATELLITE,"2023/11/08 10:50:21"
C,"END OF REPORT",13
