C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_MEASUREMENT,AEMO,PUBLIC,2023/05/05,12:00:04,0000000386461340,DEMAND,0000000386461340
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/05/05 11:30:00",NSW1,2944.73,1,MEASUREMENT,"2023/05/05 11:49:17"
D,ROOFTOP,ACTUAL,2,"2023/05/05 11:30:00",QLD1,2667.956,1,MEASUREMENT,"2023/05/05 11:49:17"
D,ROOFTOP,ACTUAL,2,"2023/05/05 11:30:00",QLDC,245.4,1,MEASUREMENT,"2023/05/05 11:49:17"
D,ROOFTOP,ACTUAL,2,"2023/05/05 11:30:00",QLDN,486.898,1,MEASUREMENT,"2023/05/05 11:49:17"
D,ROOFTOP,ACTUAL,2,"2023/05/05 11:30:00",QLDS,1935.658,1,MEASUREMENT,"2023/05/05 11:49:17"
D,ROOFTOP,ACTUAL,2,"2023/05/05 11:30:00",SA1,471.356,1,MEASUREMENT,"2023/05/05 11:49:17"
D,ROOFTOP,ACTUAL,2,"2023/05/05 11:30:00",TAS1,65.392,1,MEASUREMENT,"2023/05/05 11:49:17"
D,ROOFTOP,ACTUAL,2,"2023/05/05 11:30:00",TASN,20.327,1,MEASUREMENT,"2023/05/05 11:49:17"
D,ROOFTOP,ACTUAL,2,"2023/05/05 11:30:00",TASS,44.903,1,MEASUREMENT,"2023/05/05 11:49:17"
D,ROOFTOP,ACTUAL,2,"2023/05/05 11:30:00",VIC1,1605.318,1,MEASUREMENT,"2023/05/05 11:49:18"
C,"END OF REPORT",13
