C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_MEASUREMENT,AEMO,PUBLIC,2023/03/24,12:00:03,0000000383428086,DEMAND,0000000383428086
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/03/24 11:30:00",NSW1,2775.966,1,MEASUREMENT,"2023/03/24 11:49:17"
D,ROOFTOP,ACTUAL,2,"2023/03/24 11:30:00",QLD1,3224.097,1,MEASUREMENT,"2023/03/24 11:49:17"
D,ROOFTOP,ACTUAL,2,"2023/03/24 11:30:00",QLDC,251.563,1,MEASUREMENT,"2023/03/24 11:49:17"
D,ROOFTOP,ACTUAL,2,"2023/03/24 11:30:00",QLDN,491.072,1,MEASUREMENT,"2023/03/24 11:49:17"
D,ROOFTOP,ACTUAL,2,"2023/03/24 11:30:00",QLDS,2481.462,1,MEASUREMENT,"2023/03/24 11:49:17"
D,ROOFTOP,ACTUAL,2,"2023/03/24 11:30:00",SA1,781.505,1,MEASUREMENT,"2023/03/24 11:49:17"
D,ROOFTOP,ACTUAL,2,"2023/03/24 11:30:00",TAS1,158.14,1,MEASUREMENT,"2023/03/24 11:49:17"
D,ROOFTOP,ACTUAL,2,"2023/03/24 11:30:00",TASN,87.769,1,MEASUREMENT,"2023/03/24 11:49:17"
D,ROOFTOP,ACTUAL,2,"2023/03/24 11:30:00",TASS,70.421,1,MEASUREMENT,"2023/03/24 11:49:17"
D,ROOFTOP,ACTUAL,2,"2023/03/24 11:30:00",VIC1,1313.597,1,MEASUREMENT,"2023/03/24 11:49:17"
C,"END OF REPORT",13
