C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2023/12/03,12:30:02,0000000404286794,DEMAND,0000000404286793
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/12/03 12:00:00",NSW1,4312.564,0.6,SATELLITE,"2023/12/03 12:20:23"
D,ROOFTOP,ACTUAL,2,"2023/12/03 12:00:00",QLD1,4440.819,0.6,SATELLITE,"2023/12/03 12:20:23"
D,ROOFTOP,ACTUAL,2,"2023/12/03 12:00:00",QLDC,380.991,0.6,SATELLITE,"2023/12/03 12:20:23"
D,ROOFTOP,ACTUAL,2,"2023/12/03 12:00:00",QLDN,670.306,0.6,SATELLITE,"2023/12/03 12:20:23"
D,ROOFTOP,ACTUAL,2,"2023/12/03 12:00:00",QLDS,3389.522,0.6,SATELLITE,"2023/12/03 12:20:23"
D,ROOFTOP,ACTUAL,2,"2023/12/03 12:00:00",SA1,1883.439,0.6,SATELLITE,"2023/12/03 12:20:23"
D,ROOFTOP,ACTUAL,2,"2023/12/03 12:00:00",TAS1,143.208,0.6,SATELLITE,"2023/12/03 12:20:23"
D,ROOFTOP,ACTUAL,2,"2023/12/03 12:00:00",TASN,54.933,0.6,SATELLITE,"2023/12/03 12:20:23"
D,ROOFTOP,ACTUAL,2,"2023/12/03 12:00:00",TASS,88.275,0.6,SATELLITE,"2023/12/03 12:20:23"
D,ROOFTOP,ACTUAL,2,"2023/12/03 12:00:00",VIC1,2728.112,0.6,SATELLITE,"2023/12/03 12:20:23"
C,"END OF REPORT",13
