C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2023/08/07,18:30:02,0000000393997551,DEMAND,0000000393997550
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/08/07 18:00:00",NSW1,0,0.6,SATELLITE,"2023/08/07 18:20:20"
D,ROOFTOP,ACTUAL,2,"2023/08/07 18:00:00",QLD1,8.662,0.6,SATELLITE,"2023/08/07 18:20:20"
D,ROOFTOP,ACTUAL,2,"2023/08/07 18:00:00",QLDC,0,0.6,SATELLITE,"2023/08/07 18:20:20"
D,ROOFTOP,ACTUAL,2,"2023/08/07 18:00:00",QLDN,8.662,0.6,SATELLITE,"2023/08/07 18:20:20"
D,ROOFTOP,ACTUAL,2,"2023/08/07 18:00:00",QLDS,0,0.6,SATELLITE,"2023/08/07 18:20:20"
D,ROOFTOP,ACTUAL,2,"2023/08/07 18:00:00",SA1,37.243,0.6,SATELLITE,"2023/08/07 18:20:20"
D,ROOFTOP,ACTUAL,2,"2023/08/07 18:00:00",TAS1,0,0.6,SATELLITE,"2023/08/07 18:20:20"
D,ROOFTOP,ACTUAL,2,"2023/08/07 18:00:00",TASN,0,0.6,SATELLITE,"2023/08/07 18:20:20"
D,ROOFTOP,ACTUAL,2,"2023/08/07 18:00:00",TASS,0,0.6,SATELLITE,"2023/08/07 18:20:20"
D,ROOFTOP,ACTUAL,2,"2023/08/07 18:00:00",VIC1,0.881,0.6,SATELLITE,"2023/08/07 18:20:20"
C,"END OF REPORT",13
