C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/01/18,11:00:02,0000000408726091,DEMAND,0000000408726090
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/01/18 10:30:00",NSW1,3471.485,0.6,SATELLITE,"2024/01/18 10:50:24"
D,ROOFTOP,ACTUAL,2,"2024/01/18 10:30:00",QLD1,2122.467,0.6,SATELLITE,"2024/01/18 10:50:24"
D,ROOFTOP,ACTUAL,2,"2024/01/18 10:30:00",QLDC,293.128,0.6,SATELLITE,"2024/01/18 10:50:24"
D,ROOFTOP,ACTUAL,2,"2024/01/18 10:30:00",QLDN,220.659,0.6,SATELLITE,"2024/01/18 10:50:24"
D,ROOFTOP,ACTUAL,2,"2024/01/18 10:30:00",QLDS,1608.68,0.6,SATELLITE,"2024/01/18 10:50:24"
D,ROOFTOP,ACTUAL,2,"2024/01/18 10:30:00",SA1,1105.231,0.6,SATELLITE,"2024/01/18 10:50:24"
D,ROOFTOP,ACTUAL,2,"2024/01/18 10:30:00",TAS1,86.85,0.6,SATELLITE,"2024/01/18 10:50:24"
D,ROOFTOP,ACTUAL,2,"2024/01/18 10:30:00",TASN,55.346,0.6,SATELLITE,"2024/01/18 10:50:24"
D,ROOFTOP,ACTUAL,2,"2024/01/18 10:30:00",TASS,31.503,0.6,SATELLITE,"2024/01/18 10:50:24"
D,ROOFTOP,ACTUAL,2,"2024/01/18 10:30:00",VIC1,1781.4,0.6,SATELLITE,"2024/01/18 10:50:24"
C,"END OF REPORT",13
