C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2023/08/09,17:00:02,0000000394158982,DEMAND,0000000394158981
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/08/09 16:30:00",NSW1,612.954,0.6,SATELLITE,"2023/08/09 16:50:22"
D,ROOFTOP,ACTUAL,2,"2023/08/09 16:30:00",QLD1,670.185,0.6,SATELLITE,"2023/08/09 16:50:22"
D,ROOFTOP,ACTUAL,2,"2023/08/09 16:30:00",QLDC,67.123,0.6,SATELLITE,"2023/08/09 16:50:22"
D,ROOFTOP,ACTUAL,2,"2023/08/09 16:30:00",QLDN,167.661,0.6,SATELLITE,"2023/08/09 16:50:23"
D,ROOFTOP,ACTUAL,2,"2023/08/09 16:30:00",QLDS,435.402,0.6,SATELLITE,"2023/08/09 16:50:23"
D,ROOFTOP,ACTUAL,2,"2023/08/09 16:30:00",SA1,447.628,0.6,SATELLITE,"2023/08/09 16:50:23"
D,ROOFTOP,ACTUAL,2,"2023/08/09 16:30:00",TAS1,15.589,0.6,SATELLITE,"2023/08/09 16:50:23"
D,ROOFTOP,ACTUAL,2,"2023/08/09 16:30:00",TASN,10.133,0.6,SATELLITE,"2023/08/09 16:50:23"
D,ROOFTOP,ACTUAL,2,"2023/08/09 16:30:00",TASS,5.455,0.6,SATELLITE,"2023/08/09 16:50:23"
D,ROOFTOP,ACTUAL,2,"2023/08/09 16:30:00",VIC1,514.068,0.6,SATELLITE,"2023/08/09 16:50:23"
C,"END OF REPORT",13
