C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_MEASUREMENT,AEMO,PUBLIC,2023/06/30,12:00:01,0000000390822793,DEMAND,0000000390822793
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/06/30 11:30:00",NSW1,2448.023,1,MEASUREMENT,"2023/06/30 11:49:12"
D,ROOFTOP,ACTUAL,2,"2023/06/30 11:30:00",QLD1,2839.62,1,MEASUREMENT,"2023/06/30 11:49:12"
D,ROOFTOP,ACTUAL,2,"2023/06/30 11:30:00",QLDC,251.418,1,MEASUREMENT,"2023/06/30 11:49:12"
D,ROOFTOP,ACTUAL,2,"2023/06/30 11:30:00",QLDN,432.058,1,MEASUREMENT,"2023/06/30 11:49:12"
D,ROOFTOP,ACTUAL,2,"2023/06/30 11:30:00",QLDS,2156.144,1,MEASUREMENT,"2023/06/30 11:49:12"
D,ROOFTOP,ACTUAL,2,"2023/06/30 11:30:00",SA1,423.981,1,MEASUREMENT,"2023/06/30 11:49:12"
D,ROOFTOP,ACTUAL,2,"2023/06/30 11:30:00",TAS1,95.152,0.7,MEASUREMENT,"2023/06/30 11:49:12"
D,ROOFTOP,ACTUAL,2,"2023/06/30 11:30:00",TASN,58.903,1,MEASUREMENT,"2023/06/30 11:49:12"
D,ROOFTOP,ACTUAL,2,"2023/06/30 11:30:00",TASS,36.348,0.7,MEASUREMENT,"2023/06/30 11:49:12"
D,ROOFTOP,ACTUAL,2,"2023/06/30 11:30:00",VIC1,710.106,1,MEASUREMENT,"2023/06/30 11:49:13"
C,"END OF REPORT",13
