C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2023/11/21,19:30:02,0000000403098082,DEMAND,0000000403098081
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/11/21 19:00:00",NSW1,4.636,0.6,SATELLITE,"2023/11/21 19:20:24"
D,ROOFTOP,ACTUAL,2,"2023/11/21 19:00:00",QLD1,0,0.6,SATELLITE,"2023/11/21 19:20:24"
D,ROOFTOP,ACTUAL,2,"2023/11/21 19:00:00",QLDC,0,0.6,SATELLITE,"2023/11/21 19:20:24"
D,ROOFTOP,ACTUAL,2,"2023/11/21 19:00:00",QLDN,0,0.6,SATELLITE,"2023/11/21 19:20:24"
D,ROOFTOP,ACTUAL,2,"2023/11/21 19:00:00",QLDS,0,0.6,SATELLITE,"2023/11/21 19:20:24"
D,ROOFTOP,ACTUAL,2,"2023/11/21 19:00:00",SA1,119.761,0.6,SATELLITE,"2023/11/21 19:20:24"
D,ROOFTOP,ACTUAL,2,"2023/11/21 19:00:00",TAS1,6.119,0.6,SATELLITE,"2023/11/21 19:20:24"
D,ROOFTOP,ACTUAL,2,"2023/11/21 19:00:00",TASN,3.957,0.6,SATELLITE,"2023/11/21 19:20:24"
D,ROOFTOP,ACTUAL,2,"2023/11/21 19:00:00",TASS,2.162,0.6,SATELLITE,"2023/11/21 19:20:24"
D,ROOFTOP,ACTUAL,2,"2023/11/21 19:00:00",VIC1,79.721,0.6,SATELLITE,"2023/11/21 19:20:24"
C,"END OF REPORT",13
