C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_MEASUREMENT,AEMO,PUBLIC,2023/11/15,15:30:14,0000000402518699,DEMAND,0000000402518699
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/11/15 15:00:00",NSW1,2740.837,1,MEASUREMENT,"2023/11/15 15:19:11"
D,ROOFTOP,ACTUAL,2,"2023/11/15 15:00:00",QLD1,2452.533,1,MEASUREMENT,"2023/11/15 15:19:11"
D,ROOFTOP,ACTUAL,2,"2023/11/15 15:00:00",QLDC,278.49,1,MEASUREMENT,"2023/11/15 15:19:11"
D,ROOFTOP,ACTUAL,2,"2023/11/15 15:00:00",QLDN,509.852,1,MEASUREMENT,"2023/11/15 15:19:12"
D,ROOFTOP,ACTUAL,2,"2023/11/15 15:00:00",QLDS,1664.191,1,MEASUREMENT,"2023/11/15 15:19:12"
D,ROOFTOP,ACTUAL,2,"2023/11/15 15:00:00",SA1,1378.174,1,MEASUREMENT,"2023/11/15 15:19:12"
D,ROOFTOP,ACTUAL,2,"2023/11/15 15:00:00",TAS1,177.834,1,MEASUREMENT,"2023/11/15 15:19:12"
D,ROOFTOP,ACTUAL,2,"2023/11/15 15:00:00",TASN,89.577,1,MEASUREMENT,"2023/11/15 15:19:12"
D,ROOFTOP,ACTUAL,2,"2023/11/15 15:00:00",TASS,88.215,1,MEASUREMENT,"2023/11/15 15:19:12"
D,ROOFTOP,ACTUAL,2,"2023/11/15 15:00:00",VIC1,2485.203,1,MEASUREMENT,"2023/11/15 15:19:12"
C,"END OF REPORT",13
