C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2023/05/04,14:30:03,0000000386395286,DEMAND,0000000386395285
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/05/04 14:00:00",NSW1,2128.237,0.6,SATELLITE,"2023/05/04 14:20:22"
D,ROOFTOP,ACTUAL,2,"2023/05/04 14:00:00",QLD1,2324.606,0.6,SATELLITE,"2023/05/04 14:20:22"
D,ROOFTOP,ACTUAL,2,"2023/05/04 14:00:00",QLDC,233.824,0.6,SATELLITE,"2023/05/04 14:20:22"
D,ROOFTOP,ACTUAL,2,"2023/05/04 14:00:00",QLDN,355.721,0.6,SATELLITE,"2023/05/04 14:20:22"
D,ROOFTOP,ACTUAL,2,"2023/05/04 14:00:00",QLDS,1735.062,0.6,SATELLITE,"2023/05/04 14:20:22"
D,ROOFTOP,ACTUAL,2,"2023/05/04 14:00:00",SA1,426.863,0.6,SATELLITE,"2023/05/04 14:20:22"
D,ROOFTOP,ACTUAL,2,"2023/05/04 14:00:00",TAS1,84.596,0.6,SATELLITE,"2023/05/04 14:20:22"
D,ROOFTOP,ACTUAL,2,"2023/05/04 14:00:00",TASN,47.395,0.6,SATELLITE,"2023/05/04 14:20:22"
D,ROOFTOP,ACTUAL,2,"2023/05/04 14:00:00",TASS,37.201,0.6,SATELLITE,"2023/05/04 14:20:22"
D,ROOFTOP,ACTUAL,2,"2023/05/04 14:00:00",VIC1,721.017,0.6,SATELLITE,"2023/05/04 14:20:22"
C,"END OF REPORT",13
