C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_MEASUREMENT,AEMO,PUBLIC,2023/04/06,13:30:03,0000000384326105,DEMAND,0000000384326105
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/04/06 13:00:00",NSW1,2054.537,1,MEASUREMENT,"2023/04/06 13:19:49"
D,ROOFTOP,ACTUAL,2,"2023/04/06 13:00:00",QLD1,2546.456,1,MEASUREMENT,"2023/04/06 13:19:49"
D,ROOFTOP,ACTUAL,2,"2023/04/06 13:00:00",QLDC,235.741,1,MEASUREMENT,"2023/04/06 13:19:49"
D,ROOFTOP,ACTUAL,2,"2023/04/06 13:00:00",QLDN,514.597,1,MEASUREMENT,"2023/04/06 13:19:49"
D,ROOFTOP,ACTUAL,2,"2023/04/06 13:00:00",QLDS,1796.118,1,MEASUREMENT,"2023/04/06 13:19:49"
D,ROOFTOP,ACTUAL,2,"2023/04/06 13:00:00",SA1,835.117,1,MEASUREMENT,"2023/04/06 13:19:49"
D,ROOFTOP,ACTUAL,2,"2023/04/06 13:00:00",TAS1,97.67,1,MEASUREMENT,"2023/04/06 13:19:49"
D,ROOFTOP,ACTUAL,2,"2023/04/06 13:00:00",TASN,25.482,1,MEASUREMENT,"2023/04/06 13:19:49"
D,ROOFTOP,ACTUAL,2,"2023/04/06 13:00:00",TASS,71.905,1,MEASUREMENT,"2023/04/06 13:19:49"
D,ROOFTOP,ACTUAL,2,"2023/04/06 13:00:00",VIC1,1263.301,1,MEASUREMENT,"2023/04/06 13:19:49"
C,"END OF REPORT",13
