C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_MEASUREMENT,AEMO,PUBLIC,2023/11/30,16:30:02,0000000403978223,DEMAND,0000000403978223
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/11/30 16:00:00",NSW1,1723.426,1,MEASUREMENT,"2023/11/30 16:19:13"
D,ROOFTOP,ACTUAL,2,"2023/11/30 16:00:00",QLD1,2131.811,1,MEASUREMENT,"2023/11/30 16:19:13"
D,ROOFTOP,ACTUAL,2,"2023/11/30 16:00:00",QLDC,178.469,1,MEASUREMENT,"2023/11/30 16:19:13"
D,ROOFTOP,ACTUAL,2,"2023/11/30 16:00:00",QLDN,343.105,1,MEASUREMENT,"2023/11/30 16:19:13"
D,ROOFTOP,ACTUAL,2,"2023/11/30 16:00:00",QLDS,1610.237,1,MEASUREMENT,"2023/11/30 16:19:13"
D,ROOFTOP,ACTUAL,2,"2023/11/30 16:00:00",SA1,1093.993,1,MEASUREMENT,"2023/11/30 16:19:13"
D,ROOFTOP,ACTUAL,2,"2023/11/30 16:00:00",TAS1,80.363,1,MEASUREMENT,"2023/11/30 16:19:13"
D,ROOFTOP,ACTUAL,2,"2023/11/30 16:00:00",TASN,49.539,1,MEASUREMENT,"2023/11/30 16:19:13"
D,ROOFTOP,ACTUAL,2,"2023/11/30 16:00:00",TASS,30.911,1,MEASUREMENT,"2023/11/30 16:19:13"
D,ROOFTOP,ACTUAL,2,"2023/11/30 16:00:00",VIC1,998.361,1,MEASUREMENT,"2023/11/30 16:19:13"
C,"END OF REPORT",13
