C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_MEASUREMENT,AEMO,PUBLIC,2023/07/24,13:00:02,0000000392841545,DEMAND,0000000392841545
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/07/24 12:30:00",NSW1,2074.86,0.7,MEASUREMENT,"2023/07/24 12:49:10"
D,ROOFTOP,ACTUAL,2,"2023/07/24 12:30:00",QLD1,1462.642,0.7,MEASUREMENT,"2023/07/24 12:49:10"
D,ROOFTOP,ACTUAL,2,"2023/07/24 12:30:00",QLDC,54.369,0.7,MEASUREMENT,"2023/07/24 12:49:10"
D,ROOFTOP,ACTUAL,2,"2023/07/24 12:30:00",QLDN,428.019,0.7,MEASUREMENT,"2023/07/24 12:49:10"
D,ROOFTOP,ACTUAL,2,"2023/07/24 12:30:00",QLDS,980.254,0.7,MEASUREMENT,"2023/07/24 12:49:10"
D,ROOFTOP,ACTUAL,2,"2023/07/24 12:30:00",SA1,529.43,0.7,MEASUREMENT,"2023/07/24 12:49:10"
D,ROOFTOP,ACTUAL,2,"2023/07/24 12:30:00",TAS1,90.244,0.7,MEASUREMENT,"2023/07/24 12:49:10"
D,ROOFTOP,ACTUAL,2,"2023/07/24 12:30:00",TASN,57.756,0.7,MEASUREMENT,"2023/07/24 12:49:10"
D,ROOFTOP,ACTUAL,2,"2023/07/24 12:30:00",TASS,32.604,0.7,MEASUREMENT,"2023/07/24 12:49:10"
D,ROOFTOP,ACTUAL,2,"2023/07/24 12:30:00",VIC1,999.344,0.7,MEASUREMENT,"2023/07/24 12:49:10"
C,"END OF REPORT",13
