C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2023/08/19,08:30:02,0000000394947526,DEMAND,0000000394947525
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/08/19 08:00:00",NSW1,872.723,0.6,SATELLITE,"2023/08/19 08:20:21"
D,ROOFTOP,ACTUAL,2,"2023/08/19 08:00:00",QLD1,1161.824,0.6,SATELLITE,"2023/08/19 08:20:21"
D,ROOFTOP,ACTUAL,2,"2023/08/19 08:00:00",QLDC,113.345,0.6,SATELLITE,"2023/08/19 08:20:21"
D,ROOFTOP,ACTUAL,2,"2023/08/19 08:00:00",QLDN,159.805,0.6,SATELLITE,"2023/08/19 08:20:21"
D,ROOFTOP,ACTUAL,2,"2023/08/19 08:00:00",QLDS,888.674,0.6,SATELLITE,"2023/08/19 08:20:21"
D,ROOFTOP,ACTUAL,2,"2023/08/19 08:00:00",SA1,91.058,0.6,SATELLITE,"2023/08/19 08:20:21"
D,ROOFTOP,ACTUAL,2,"2023/08/19 08:00:00",TAS1,17.49,0.6,SATELLITE,"2023/08/19 08:20:21"
D,ROOFTOP,ACTUAL,2,"2023/08/19 08:00:00",TASN,9.397,0.6,SATELLITE,"2023/08/19 08:20:21"
D,ROOFTOP,ACTUAL,2,"2023/08/19 08:00:00",TASS,8.094,0.6,SATELLITE,"2023/08/19 08:20:21"
D,ROOFTOP,ACTUAL,2,"2023/08/19 08:00:00",VIC1,214.946,0.6,SATELLITE,"2023/08/19 08:20:21"
C,"END OF REPORT",13
