C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_MEASUREMENT,AEMO,PUBLIC,2024/01/16,18:30:01,0000000408579495,DEMAND,0000000408579495
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/01/16 18:00:00",NSW1,324.069,1,MEASUREMENT,"2024/01/16 18:19:14"
D,ROOFTOP,ACTUAL,2,"2024/01/16 18:00:00",QLD1,359.818,1,MEASUREMENT,"2024/01/16 18:19:14"
D,ROOFTOP,ACTUAL,2,"2024/01/16 18:00:00",QLDC,28.586,1,MEASUREMENT,"2024/01/16 18:19:14"
D,ROOFTOP,ACTUAL,2,"2024/01/16 18:00:00",QLDN,80.452,1,MEASUREMENT,"2024/01/16 18:19:14"
D,ROOFTOP,ACTUAL,2,"2024/01/16 18:00:00",QLDS,250.78,1,MEASUREMENT,"2024/01/16 18:19:14"
D,ROOFTOP,ACTUAL,2,"2024/01/16 18:00:00",SA1,492.788,1,MEASUREMENT,"2024/01/16 18:19:14"
D,ROOFTOP,ACTUAL,2,"2024/01/16 18:00:00",TAS1,52.843,1,MEASUREMENT,"2024/01/16 18:19:14"
D,ROOFTOP,ACTUAL,2,"2024/01/16 18:00:00",TASN,24.371,1,MEASUREMENT,"2024/01/16 18:19:14"
D,ROOFTOP,ACTUAL,2,"2024/01/16 18:00:00",TASS,28.43,1,MEASUREMENT,"2024/01/16 18:19:14"
D,ROOFTOP,ACTUAL,2,"2024/01/16 18:00:00",VIC1,628.944,1,MEASUREMENT,"2024/01/16 18:19:14"
C,"END OF REPORT",13
