C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_MEASUREMENT,AEMO,PUBLIC,2023/05/29,12:00:03,0000000388299807,DEMAND,0000000388299807
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/05/29 11:30:00",NSW1,2503.184,1,MEASUREMENT,"2023/05/29 11:49:14"
D,ROOFTOP,ACTUAL,2,"2023/05/29 11:30:00",QLD1,2974.654,1,MEASUREMENT,"2023/05/29 11:49:14"
D,ROOFTOP,ACTUAL,2,"2023/05/29 11:30:00",QLDC,258.556,1,MEASUREMENT,"2023/05/29 11:49:14"
D,ROOFTOP,ACTUAL,2,"2023/05/29 11:30:00",QLDN,505.95,1,MEASUREMENT,"2023/05/29 11:49:14"
D,ROOFTOP,ACTUAL,2,"2023/05/29 11:30:00",QLDS,2210.148,1,MEASUREMENT,"2023/05/29 11:49:14"
D,ROOFTOP,ACTUAL,2,"2023/05/29 11:30:00",SA1,329.769,1,MEASUREMENT,"2023/05/29 11:49:14"
D,ROOFTOP,ACTUAL,2,"2023/05/29 11:30:00",TAS1,105.342,1,MEASUREMENT,"2023/05/29 11:49:14"
D,ROOFTOP,ACTUAL,2,"2023/05/29 11:30:00",TASN,60.744,1,MEASUREMENT,"2023/05/29 11:49:14"
D,ROOFTOP,ACTUAL,2,"2023/05/29 11:30:00",TASS,44.66,1,MEASUREMENT,"2023/05/29 11:49:14"
D,ROOFTOP,ACTUAL,2,"2023/05/29 11:30:00",VIC1,1026.143,1,MEASUREMENT,"2023/05/29 11:49:15"
C,"END OF REPORT",13
