C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_MEASUREMENT,AEMO,PUBLIC,2023/06/30,13:00:01,0000000390826839,DEMAND,0000000390826839
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/06/30 12:30:00",NSW1,2499.332,1,MEASUREMENT,"2023/06/30 12:49:13"
D,ROOFTOP,ACTUAL,2,"2023/06/30 12:30:00",QLD1,2848.176,1,MEASUREMENT,"2023/06/30 12:49:13"
D,ROOFTOP,ACTUAL,2,"2023/06/30 12:30:00",QLDC,231.937,1,MEASUREMENT,"2023/06/30 12:49:13"
D,ROOFTOP,ACTUAL,2,"2023/06/30 12:30:00",QLDN,451.262,1,MEASUREMENT,"2023/06/30 12:49:13"
D,ROOFTOP,ACTUAL,2,"2023/06/30 12:30:00",QLDS,2164.977,1,MEASUREMENT,"2023/06/30 12:49:13"
D,ROOFTOP,ACTUAL,2,"2023/06/30 12:30:00",SA1,594.263,1,MEASUREMENT,"2023/06/30 12:49:13"
D,ROOFTOP,ACTUAL,2,"2023/06/30 12:30:00",TAS1,80.78,0.7,MEASUREMENT,"2023/06/30 12:49:13"
D,ROOFTOP,ACTUAL,2,"2023/06/30 12:30:00",TASN,49.196,1,MEASUREMENT,"2023/06/30 12:49:13"
D,ROOFTOP,ACTUAL,2,"2023/06/30 12:30:00",TASS,31.659,0.7,MEASUREMENT,"2023/06/30 12:49:13"
D,ROOFTOP,ACTUAL,2,"2023/06/30 12:30:00",VIC1,881.985,1,MEASUREMENT,"2023/06/30 12:49:13"
C,"END OF REPORT",13
