C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2023/09/28,08:00:01,0000000398284314,DEMAND,0000000398284313
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/09/28 07:30:00",NSW1,895.911,0.6,SATELLITE,"2023/09/28 07:50:21"
D,ROOFTOP,ACTUAL,2,"2023/09/28 07:30:00",QLD1,925.138,0.6,SATELLITE,"2023/09/28 07:50:21"
D,ROOFTOP,ACTUAL,2,"2023/09/28 07:30:00",QLDC,138.075,0.6,SATELLITE,"2023/09/28 07:50:21"
D,ROOFTOP,ACTUAL,2,"2023/09/28 07:30:00",QLDN,177.215,0.6,SATELLITE,"2023/09/28 07:50:21"
D,ROOFTOP,ACTUAL,2,"2023/09/28 07:30:00",QLDS,609.847,0.6,SATELLITE,"2023/09/28 07:50:21"
D,ROOFTOP,ACTUAL,2,"2023/09/28 07:30:00",SA1,220.5,0.6,SATELLITE,"2023/09/28 07:50:21"
D,ROOFTOP,ACTUAL,2,"2023/09/28 07:30:00",TAS1,38.945,0.6,SATELLITE,"2023/09/28 07:50:21"
D,ROOFTOP,ACTUAL,2,"2023/09/28 07:30:00",TASN,20.471,0.6,SATELLITE,"2023/09/28 07:50:21"
D,ROOFTOP,ACTUAL,2,"2023/09/28 07:30:00",TASS,18.474,0.6,SATELLITE,"2023/09/28 07:50:21"
D,ROOFTOP,ACTUAL,2,"2023/09/28 07:30:00",VIC1,509.189,0.6,SATELLITE,"2023/09/28 07:50:21"
C,"END OF REPORT",13
