C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_MEASUREMENT,AEMO,PUBLIC,2024/02/09,15:00:01,0000000410659000,DEMAND,0000000410659000
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/02/09 14:30:00",NSW1,2957.09,1,MEASUREMENT,"2024/02/09 14:49:16"
D,ROOFTOP,ACTUAL,2,"2024/02/09 14:30:00",QLD1,2064.326,1,MEASUREMENT,"2024/02/09 14:49:16"
D,ROOFTOP,ACTUAL,2,"2024/02/09 14:30:00",QLDC,309.479,1,MEASUREMENT,"2024/02/09 14:49:16"
D,ROOFTOP,ACTUAL,2,"2024/02/09 14:30:00",QLDN,384.733,1,MEASUREMENT,"2024/02/09 14:49:16"
D,ROOFTOP,ACTUAL,2,"2024/02/09 14:30:00",QLDS,1370.113,1,MEASUREMENT,"2024/02/09 14:49:16"
D,ROOFTOP,ACTUAL,2,"2024/02/09 14:30:00",SA1,1446.878,1,MEASUREMENT,"2024/02/09 14:49:16"
D,ROOFTOP,ACTUAL,2,"2024/02/09 14:30:00",TAS1,162.448,1,MEASUREMENT,"2024/02/09 14:49:16"
D,ROOFTOP,ACTUAL,2,"2024/02/09 14:30:00",TASN,103.199,1,MEASUREMENT,"2024/02/09 14:49:17"
D,ROOFTOP,ACTUAL,2,"2024/02/09 14:30:00",TASS,59.491,1,MEASUREMENT,"2024/02/09 14:49:17"
D,ROOFTOP,ACTUAL,2,"2024/02/09 14:30:00",VIC1,2661.673,1,MEASUREMENT,"2024/02/09 14:49:17"
C,"END OF REPORT",13
