C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_MEASUREMENT,AEMO,PUBLIC,2023/07/08,12:00:02,0000000391454841,DEMAND,0000000391454841
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/07/08 11:30:00",NSW1,2553.921,1,MEASUREMENT,"2023/07/08 11:49:11"
D,ROOFTOP,ACTUAL,2,"2023/07/08 11:30:00",QLD1,2843.168,1,MEASUREMENT,"2023/07/08 11:49:11"
D,ROOFTOP,ACTUAL,2,"2023/07/08 11:30:00",QLDC,255.842,1,MEASUREMENT,"2023/07/08 11:49:12"
D,ROOFTOP,ACTUAL,2,"2023/07/08 11:30:00",QLDN,428.214,1,MEASUREMENT,"2023/07/08 11:49:12"
D,ROOFTOP,ACTUAL,2,"2023/07/08 11:30:00",QLDS,2159.111,1,MEASUREMENT,"2023/07/08 11:49:12"
D,ROOFTOP,ACTUAL,2,"2023/07/08 11:30:00",SA1,428.287,1,MEASUREMENT,"2023/07/08 11:49:12"
D,ROOFTOP,ACTUAL,2,"2023/07/08 11:30:00",TAS1,55.968,1,MEASUREMENT,"2023/07/08 11:49:12"
D,ROOFTOP,ACTUAL,2,"2023/07/08 11:30:00",TASN,19.014,1,MEASUREMENT,"2023/07/08 11:49:12"
D,ROOFTOP,ACTUAL,2,"2023/07/08 11:30:00",TASS,36.836,1,MEASUREMENT,"2023/07/08 11:49:12"
D,ROOFTOP,ACTUAL,2,"2023/07/08 11:30:00",VIC1,917.994,1,MEASUREMENT,"2023/07/08 11:49:12"
C,"END OF REPORT",13
