C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2023/04/03,10:00:03,0000000384104297,DEMAND,0000000384104296
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/04/03 09:30:00",NSW1,1835.927,0.6,SATELLITE,"2023/04/03 09:50:23"
D,ROOFTOP,ACTUAL,2,"2023/04/03 09:30:00",QLD1,2326.848,0.6,SATELLITE,"2023/04/03 09:50:23"
D,ROOFTOP,ACTUAL,2,"2023/04/03 09:30:00",QLDC,208.14,0.6,SATELLITE,"2023/04/03 09:50:23"
D,ROOFTOP,ACTUAL,2,"2023/04/03 09:30:00",QLDN,281.944,0.6,SATELLITE,"2023/04/03 09:50:23"
D,ROOFTOP,ACTUAL,2,"2023/04/03 09:30:00",QLDS,1836.764,0.6,SATELLITE,"2023/04/03 09:50:23"
D,ROOFTOP,ACTUAL,2,"2023/04/03 09:30:00",SA1,708.182,0.6,SATELLITE,"2023/04/03 09:50:23"
D,ROOFTOP,ACTUAL,2,"2023/04/03 09:30:00",TAS1,85.026,0.6,SATELLITE,"2023/04/03 09:50:23"
D,ROOFTOP,ACTUAL,2,"2023/04/03 09:30:00",TASN,45.361,0.6,SATELLITE,"2023/04/03 09:50:23"
D,ROOFTOP,ACTUAL,2,"2023/04/03 09:30:00",TASS,39.665,0.6,SATELLITE,"2023/04/03 09:50:23"
D,ROOFTOP,ACTUAL,2,"2023/04/03 09:30:00",VIC1,1425.628,0.6,SATELLITE,"2023/04/03 09:50:23"
C,"END OF REPORT",13
