C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/02/07,15:00:01,0000000410480378,DEMAND,0000000410480377
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/02/07 14:30:00",NSW1,1809.886,0.6,SATELLITE,"2024/02/07 14:50:28"
D,ROOFTOP,ACTUAL,2,"2024/02/07 14:30:00",QLD1,2064.998,0.6,SATELLITE,"2024/02/07 14:50:28"
D,ROOFTOP,ACTUAL,2,"2024/02/07 14:30:00",QLDC,236.409,0.6,SATELLITE,"2024/02/07 14:50:28"
D,ROOFTOP,ACTUAL,2,"2024/02/07 14:30:00",QLDN,617.327,0.6,SATELLITE,"2024/02/07 14:50:28"
D,ROOFTOP,ACTUAL,2,"2024/02/07 14:30:00",QLDS,1211.263,0.6,SATELLITE,"2024/02/07 14:50:28"
D,ROOFTOP,ACTUAL,2,"2024/02/07 14:30:00",SA1,1717.999,0.6,SATELLITE,"2024/02/07 14:50:28"
D,ROOFTOP,ACTUAL,2,"2024/02/07 14:30:00",TAS1,191.074,0.6,SATELLITE,"2024/02/07 14:50:28"
D,ROOFTOP,ACTUAL,2,"2024/02/07 14:30:00",TASN,107.463,0.6,SATELLITE,"2024/02/07 14:50:28"
D,ROOFTOP,ACTUAL,2,"2024/02/07 14:30:00",TASS,83.611,0.6,SATELLITE,"2024/02/07 14:50:28"
D,ROOFTOP,ACTUAL,2,"2024/02/07 14:30:00",VIC1,2804.844,0.6,SATELLITE,"2024/02/07 14:50:28"
C,"END OF REPORT",13
