C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/01/10,16:30:02,0000000408072159,DEMAND,0000000408072158
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/01/10 16:00:00",NSW1,2028.485,0.6,SATELLITE,"2024/01/10 16:20:26"
D,ROOFTOP,ACTUAL,2,"2024/01/10 16:00:00",QLD1,2115.961,0.6,SATELLITE,"2024/01/10 16:20:26"
D,ROOFTOP,ACTUAL,2,"2024/01/10 16:00:00",QLDC,156.365,0.6,SATELLITE,"2024/01/10 16:20:26"
D,ROOFTOP,ACTUAL,2,"2024/01/10 16:00:00",QLDN,296.994,0.6,SATELLITE,"2024/01/10 16:20:26"
D,ROOFTOP,ACTUAL,2,"2024/01/10 16:00:00",QLDS,1662.602,0.6,SATELLITE,"2024/01/10 16:20:26"
D,ROOFTOP,ACTUAL,2,"2024/01/10 16:00:00",SA1,1422.384,0.6,SATELLITE,"2024/01/10 16:20:26"
D,ROOFTOP,ACTUAL,2,"2024/01/10 16:00:00",TAS1,138.528,0.6,SATELLITE,"2024/01/10 16:20:26"
D,ROOFTOP,ACTUAL,2,"2024/01/10 16:00:00",TASN,76.787,0.6,SATELLITE,"2024/01/10 16:20:26"
D,ROOFTOP,ACTUAL,2,"2024/01/10 16:00:00",TASS,61.741,0.6,SATELLITE,"2024/01/10 16:20:26"
D,ROOFTOP,ACTUAL,2,"2024/01/10 16:00:00",VIC1,2152.506,0.6,SATELLITE,"2024/01/10 16:20:26"
C,"END OF REPORT",13
