C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_MEASUREMENT,AEMO,PUBLIC,2024/01/13,17:30:02,0000000408325118,DEMAND,0000000408325118
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/01/13 17:00:00",NSW1,1377.837,1,MEASUREMENT,"2024/01/13 17:19:12"
D,ROOFTOP,ACTUAL,2,"2024/01/13 17:00:00",QLD1,1285.807,1,MEASUREMENT,"2024/01/13 17:19:12"
D,ROOFTOP,ACTUAL,2,"2024/01/13 17:00:00",QLDC,84.541,1,MEASUREMENT,"2024/01/13 17:19:12"
D,ROOFTOP,ACTUAL,2,"2024/01/13 17:00:00",QLDN,157.091,1,MEASUREMENT,"2024/01/13 17:19:12"
D,ROOFTOP,ACTUAL,2,"2024/01/13 17:00:00",QLDS,1044.175,1,MEASUREMENT,"2024/01/13 17:19:12"
D,ROOFTOP,ACTUAL,2,"2024/01/13 17:00:00",SA1,631.695,1,MEASUREMENT,"2024/01/13 17:19:12"
D,ROOFTOP,ACTUAL,2,"2024/01/13 17:00:00",TAS1,107.402,1,MEASUREMENT,"2024/01/13 17:19:12"
D,ROOFTOP,ACTUAL,2,"2024/01/13 17:00:00",TASN,46.162,1,MEASUREMENT,"2024/01/13 17:19:12"
D,ROOFTOP,ACTUAL,2,"2024/01/13 17:00:00",TASS,61.112,1,MEASUREMENT,"2024/01/13 17:19:12"
D,ROOFTOP,ACTUAL,2,"2024/01/13 17:00:00",VIC1,1003.082,1,MEASUREMENT,"2024/01/13 17:19:12"
C,"END OF REPORT",13
