C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_MEASUREMENT,AEMO,PUBLIC,2023/02/26,18:30:02,0000000381637390,DEMAND,0000000381637390
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/02/26 18:00:00",NSW1,295.074,1,MEASUREMENT,"2023/02/26 18:19:21"
D,ROOFTOP,ACTUAL,2,"2023/02/26 18:00:00",QLD1,236.177,1,MEASUREMENT,"2023/02/26 18:19:21"
D,ROOFTOP,ACTUAL,2,"2023/02/26 18:00:00",QLDC,22.015,1,MEASUREMENT,"2023/02/26 18:19:21"
D,ROOFTOP,ACTUAL,2,"2023/02/26 18:00:00",QLDN,48.912,1,MEASUREMENT,"2023/02/26 18:19:21"
D,ROOFTOP,ACTUAL,2,"2023/02/26 18:00:00",QLDS,165.251,1,MEASUREMENT,"2023/02/26 18:19:21"
D,ROOFTOP,ACTUAL,2,"2023/02/26 18:00:00",SA1,444.782,1,MEASUREMENT,"2023/02/26 18:19:22"
D,ROOFTOP,ACTUAL,2,"2023/02/26 18:00:00",TAS1,12.172,1,MEASUREMENT,"2023/02/26 18:19:22"
D,ROOFTOP,ACTUAL,2,"2023/02/26 18:00:00",TASN,7.238,1,MEASUREMENT,"2023/02/26 18:19:22"
D,ROOFTOP,ACTUAL,2,"2023/02/26 18:00:00",TASS,4.943,1,MEASUREMENT,"2023/02/26 18:19:22"
D,ROOFTOP,ACTUAL,2,"2023/02/26 18:00:00",VIC1,396.683,1,MEASUREMENT,"2023/02/26 18:19:22"
C,"END OF REPORT",13
