C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_MEASUREMENT,AEMO,PUBLIC,2023/12/17,17:30:01,0000000405919729,DEMAND,0000000405919729
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2023/12/17 17:00:00",NSW1,1403.36,1,MEASUREMENT,"2023/12/17 17:19:13"
D,ROOFTOP,ACTUAL,2,"2023/12/17 17:00:00",QLD1,932.767,1,MEASUREMENT,"2023/12/17 17:19:13"
D,ROOFTOP,ACTUAL,2,"2023/12/17 17:00:00",QLDC,80.915,1,MEASUREMENT,"2023/12/17 17:19:13"
D,ROOFTOP,ACTUAL,2,"2023/12/17 17:00:00",QLDN,135.742,1,MEASUREMENT,"2023/12/17 17:19:13"
D,ROOFTOP,ACTUAL,2,"2023/12/17 17:00:00",QLDS,716.109,1,MEASUREMENT,"2023/12/17 17:19:13"
D,ROOFTOP,ACTUAL,2,"2023/12/17 17:00:00",SA1,726.569,1,MEASUREMENT,"2023/12/17 17:19:13"
D,ROOFTOP,ACTUAL,2,"2023/12/17 17:00:00",TAS1,81.359,1,MEASUREMENT,"2023/12/17 17:19:13"
D,ROOFTOP,ACTUAL,2,"2023/12/17 17:00:00",TASN,53.308,1,MEASUREMENT,"2023/12/17 17:19:13"
D,ROOFTOP,ACTUAL,2,"2023/12/17 17:00:00",TASS,28.188,1,MEASUREMENT,"2023/12/17 17:19:13"
D,ROOFTOP,ACTUAL,2,"2023/12/17 17:00:00",VIC1,1503.639,1,MEASUREMENT,"2023/12/17 17:19:13"
C,"END OF REPORT",13
